title,description,avg_similarity
Management Consultant - KYC/AML/SOW,"Your Growth Unleashed Where your journey begins and your potential shines At Synpulse, we don’t just consult – we transform. As a leading global management and technology consultancy with Swiss roots, we empower financial institutions to navigate change and seize new opportunities. Since 1996, we've been shaping the future of financial services by delivering cutting-edge expertise in strategy, operations, and technology to banks and insurers worldwide. What sets us apart is our people. At Synpulse, we cultivate a collaborative, high-impact culture where initiative and creativity are valued. With 21 offices across Europe, the Americas, and Asia-Pacific, we bring together diverse perspectives and talents. We believe innovation thrives where everyone feels they belong and can contribute. Our core values – Embrace, Drive, Achieve – shape how we work and evolve. We don’t just offer jobs – we offer the chance to develop, make an impact, and be part of a team that’s redefining the future of financial services. About the job: As a Management Consultant, you will acquire first-hand consulting experience in the banking industry, build knowledge on a wide range of companies, and apply project management best practices in a fast-paced and intellectually challenging work environment. You will play a key role in building trusted client relationships through high quality deliverables and leveraging our industry expertise. Our consultants are our greatest asset, and we show this by providing a comprehensive training and mentoring program to equip you to become a skilled consultant. Independently drive the success of a work stream by directing activities, ensuring high quality deliverables and timely submission. Conduct research, data collection and analysis on the needs and issues of the client through interviews and workshops to translate their requirements into well-formulated solutions. Present findings and recommendations to the client using business proposals and presentation decks. Document the project into systems and processes for management review. Close interaction with clients through regular project updates and networking. Support team members with other project activities. Job Requirements: Degree holder. At least 5 years of professional experience in AML/KYC, financial crime compliance, SOW (Source of Wealth) within Private Banking or consulting sector. Knowledge of Business Integration / Migration / TOM projects within Private Banking. Good understanding of core business processes and products in the Private Banking industry. Excellent analytical and conceptual skills. Excellent presentation and communication skills with clients and colleagues. Capable of applying technology principles to business. Excellent spoken and written English. Why us: Flexible working hours with part-time working models and hybrid options Attractive fringe benefits and salary structures in line with the market Modern and central office space with good public transport connections Can-do mentality and one-spirit culture Varied events and employee initiatives Your documents to start the process: Resume Job references Qualifications (bachelor/ master diploma, etc.) with certificate of grades Motivation letter: Why Synpulse? Why you? Why this function? Recommendation letters (optional) Do you approach your tasks with commitment and enjoyment and are you convinced that teamwork achieves better results than working alone? Are you proactive and willing to go the extra mile for your clients? Are you motivated not only to design solutions but also to implement them? As a flexible and goal-oriented person, you will quickly assume entrepreneurial responsibility with us. Do you appreciate the spirit of a growing international company with Swiss roots and a strong corporate culture? Then we look forward to receiving your online application at . Synpulse Careers",0.3983828202545536
"Assistant Manager (Experiential Learning), MBA Programmes Office","Interested applicants are invited to apply directly at the NUS
Career Portal Your application will be processed only if you apply
via NUS
Career Portal We regret that only shortlisted candidates will be notified. Job Description: About NUS Business School Founded in the same year that Singapore gained independence, NUS Business School stands today among the world’s leading business schools. It is distinctive for offering the best of global business knowledge with deep Asian insights, preparing students to lead Asian businesses to international success and to help global businesses succeed in Asia. For more than 50 years, NUS Business School has offered a rigorous, relevant and rewarding business education to outstanding students from across the world. That would not have been possible without a group of dedicated professionals who are passionate about building a positive environment to grow and groom future business leaders. And we are looking to add to our BIZ family! To learn more about the NUS Business School, please visit https://bschool.nus.edu.sg/ Duties and Responsibilities Student Council and Clubs Ecosystem Role Purpose: Facilitate and support MBA student clubs in delivering meaningful, well-coordinated student engagement activities by providing guidance, structure, and operational support. The role empowers student leaders to plan and execute their events effectively, while ensuring alignment with university guidelines and a positive MBA student experience. Key Responsibilities: 1. Student Leader Support and Facilitation Act as a support partner and advisor to MBA student club leaders in the planning and delivery of student-led events and activities Provide timely guidance on event planning considerations, timelines, and best practices, enabling student leaders to make informed decisions Support student leaders in navigating university processes, policies, and requirements related to events and activities Encourage leadership development by empowering student leaders to take ownership of their initiatives while providing appropriate support when needed 2. Event Coordination and Operational Support Provide operational and logistical support to student clubs, including advice on venue coordination, budgeting considerations, and event workflows Assist with coordination of shared resources, vendors, and administrative processes where required Support event execution by helping student leaders anticipate risks and operational challenges, and advising on mitigation strategies 3. Governance and Alignment Support student clubs in aligning their events and activities with approved guidelines, budgets, and programme objectives Assist in the implementation of event-related governance processes, including approvals, documentation, and compliance requirements Serve as a point of continuity and reference for student clubs to ensure consistency and clarity across different leadership terms 4. Stakeholder Liaison and Enablement Facilitate connections between student clubs and internal stakeholders such as Strategic Relations, BIZAlum, and BIZCareers to support alumni and industry engagement Support coordination efforts with relevant stakeholders to enhance the quality and reach of student-led events Encourage collaboration across clubs and stakeholders to foster a cohesive and inclusive student life ecosystem 5. Event Review and Learning Support Support the implementation of a club event evaluation process to gather feedback and learning points from student-led activities Help student leaders reflect on event outcomes and identify opportunities for improvement Share insights and good practices across clubs to strengthen collective learning and capability building 6. Process Support and Continuous Improvement Provide input on improving student council and club-related processes to enhance coordination, clarity, and ease of execution Support the development and maintenance of simple tools, templates, and guides that help student leaders plan and run events more effectively Contribute to continuous improvement initiatives aimed at strengthening student-led engagement activities MBA Commencement Management and Coordination Role Purpose: Serve as the key liaison for the MBA Programs Office in the planning, coordination, and execution of the MBA Commencement Ceremony, working closely with BIZ Corporate Communications and the Office of University Registrar to ensure a smooth and meaningful ceremony experience for graduates. Key Responsibilities: Coordinate with BIZ Corporate Communications and the Office of University Registrar on planning requirements, timelines, and ceremony logistics Liaise with the Deanery, Academic Directors to form the Academic Procession and stage party, including on appointment of readers Recruit and coordinate a team of Staff Representatives to support ceremony operations Support communication to graduates on ceremony arrangements, where required Ensure operational readiness including briefing of staff, coordination of duties, and contingency planning Be the Point of Contact to nominated valedictorians to communication on ceremony preparation such as valedictorian speeches and ceremony rehearsal Procurement and Operational Logistics Support Role Purpose: Ensure timely, compliant and efficient procurement and logistics processes supporting student initiatives and experiential learning programmes. Key Responsibilities: Manage procurement processes in line with university guidelines Support purchasing, vendor sourcing, quotations, invoicing and documentation Provide logistical support for events and programmes Coordinate inventory management of materials and supplies Maintain accurate procurement records and ensure compliance Any other ad hoc responsibilities assigned by the Team Lead. Qualifications At least a Bachelor’s Degree from a recognized University At least 5 years of relevant experience in student life, customer service or event management Able to work independently, pro-active, task-oriented, yet service-minded A fast learner, willingness to learn, meticulous with good problem-solving skills and ability to multi-task A team-player, with willingness to support inter-team/office activities Ability to develop good rapport with students, as well as university and corporate partners Strong interpersonal, verbal and written communication skills Comfortable in communicating with senior management/faculty, cross department colleagues and diverse culture (experienced) students Service oriented individual Comfortable navigating with Social Media channels like Facebook, Instagram and LinkedIn Experience in using Microsoft Office such as Word, Excel, PowerPoint and Outlook and other educational IT System Experience in working in education industry will be a plus but not necessary (Appointment job grade will commensurate with the selected candidate's experience)",0.39720377592761263
"Senior Executive, Accounts","Our Finance Team ensures the overall financial health of the organization, and supports the development of the organization's budgeting, financial planning and long-term financial goals. The  Senior Executive, Accounts plays a critical role in maintaining financial integrity and supporting effective financial management for RC. The Senior Executive, Accounts is responsible for ensuring accurate financial reporting, compliance with statutory and regulatory requirements, and the implementation of strong internal controls. The Senior Executive, Accounts will work closely with school leaders, programme and unit leaders to support budgeting, forecasting, and financial analysis for sound decision-making aligned to the RC’s strategic goals. Key Tasks and Responsibilities Financial Accounting & Reporting Accounting Operations: Perform General Ledger function for assigned programmes and units, along with supporting tasks which may include Accounts Payable and Accounts Receivable; Cash and Fixed Asset Management; and Ad-hoc tasks as and when required Financial Reporting & Month-End Closing: Prepare accurate and timely monthly financial closing, monthly balance sheet schedules and reconciliations, monthly cash flow forecasts and annual statutory financial statements Subledger Reconciliation & Resolution: Reconcile subledger transactions with the Financial Accounting System, perform investigation on discrepancies (if any), and resolve discrepancies to ensure accurate and reliable reporting Banking Transactions Management: Record all banking transactions timely and accurately Management Reporting Support: Support Lead Manager, Finance Operations to prepare monthly management reports Budgeting, Financial Planning & Analysis Budget Preparation & Financial Forecasting: Assist in the preparation and consolidation of the annual budget and regular financial forecasts for assigned units Variance Analysis & Financial Planning Support: Support Lead Manager, Finance Operations in conducting monthly budget and forecast variance analysis to provide insights for financial planning and decision-making Cost Analysis & Strategic Insights: Generate cost analysis reports to support management in strategic financial decision-making Compliance & Internal Controls Regulatory & Compliance Monitoring: Stay updated with the financial aspect of funding requirements and ensure compliance with tax, legal and regulatory requirements Petty Cash Administration: Administer petty cash, including claim verification, processing, and reconciliation Documentation & Approvals: Review RC’s monthly financial transactions for proper documentation, accurate account assignment, and timely approvals Internal Controls Monitoring: Monitor the effectiveness of internal controls, promptly escalating risks or irregularities to Lead Manager, Financial Operations Audit Follow-Up & Implementation: Take follow-up actions on audit findings and recommendations, and ensure timely implementation of recommendations Asset Reconciliation: Safeguard RC’s assets (cash, inventory and equipment) through appropriate internal control procedures and periodic reconciliations Collaboration & Process Improvement Process Improvement & Efficiency: Work with other Finance Operations team members to streamline processes and improve efficiency Financial Systems & Controls Enhancement: Participate in financial system or workflow improvements, including documentation of procedures and sharing of best practices Job Holder Requirements Diploma or Degree in Accountancy / Finance with relevant professional accounting certification (ACCA) Minimum 2 years of relevant working experience Experience in budgeting, forecasting, and variance analysis, will be an advantage Prior working experience in Social Services or Special Education sector will be an advantage.",0.39687388780679583
Corporate Finance Associate / Senior Associate,"The Team Our Corporate Finance team is focused on assisting diverse client base with their M&A and capital raising requirements. The role provides opportunity to work in a dynamic environment and collaborate with other Grant Thornton advisory teams across Singapore and region. Responsibilities Assist in performing detailed financial analysis and modeling for M&A and capital raising transactions. Conduct company valuations using various methods, including discounted cash flow (DCF), comparable company analysis, and precedent transactions. Prepare pitch decks, proposals, presentations, and investment memorandums for internal and external stakeholders. Support due diligence processes by gathering, analysing, and interpreting financial data Conduct company, industry, market and valuation research Assist leaders in executing corporate finance transactions, including coordinating with clients, investors and other stakeholders. Qualifications Bachelor’s degree in Finance, Accounting, Economics, or a related field For Associate, at least 1 year of M&A and/or capital raising deal experience in corporate finance, investment banking, or financial consulting. For Senior Associate, at least 2 – 3 years of experiences in M&A and/or capital raising deal experience in corporate finance, investment banking, or financial consulting Strong financial modeling skills and proficiency with valuation techniques Excellent analytical, problem-solving, communication and presentation skills, with the ability to convey financial concepts to diverse stakeholders Proficiency in Microsoft Excel, PowerPoint, and financial analysis tools Ability to work well in a team-oriented, fast-paced environment Detail-oriented with strong organisational skills",0.39659860110089
Business Analyst (Contract/Banking),"Application and Data Management: Collating and managing detailed information about applications within your assigned business vertical, including system interfaces, data content, and data storage. Data Analysis: Performing in-depth data discovery and comparing data against existing reports to conduct thorough analysis to identify any data gaps. Project Scope and Impact Assessment: Understanding project scope and changes, and supporting the Data PO in impact assessments to existing Production system and ensuring proper documentation for all decisions. Requirements Management: Gathering, rationalizing, and communicating stakeholder requirements to the team. Solutioning and Design: Collaborating with the team on solution design, focusing on long-term viability, standardization. Data Mapping: Basing on Data Analysis work and User requirements, to deliver data mapping specifications from source files to the target tables / reports / metric / dashboard. Testing Strategy and Execution: Assessing and proposing appropriate testing approaches and sign-off criteria, and actively performing User Acceptance Testing (UAT). Able to create Test Cases and perform the Testing using SQL scripting and excel is mandatory. Documentation: Creating comprehensive documentation for data flow, design, business solutioning, and testing approaches, adhering to predefined templates. Domain Knowledge: Basic banking products knowledge. Understanding of Wealth products/system (AVALOQ), Collaterals, Limits is an advantage. Interested candidates may apply through the application system. We regret to inform only Shortlisted candidates will be notified. By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOL Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolsingapore.com/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy. PERSOL Singapore Pte Ltd • RCB No. 200007268E • EA License No. 01C4394 • EA Registration No. R1877971 (Derrick Tiew Yong Han)",0.3958875035315119
"Assistant Manager (Branding, Marketing & Admissions for EMBA-Chinese Programmes), MBA Programmes","Interested applicants are invited to apply directly at the NUS
Career Portal Your application will be processed only if you apply
via NUS
Career Portal We regret that only shortlisted candidates will be notified. Job Description: About NUS Business School Founded in the same year that Singapore gained independence, NUS Business School stands today among the world’s leading business schools. It is distinctive for offering the best of global business knowledge with deep Asian insights, preparing students to lead Asian businesses to international success and to help global businesses succeed in Asia. For more than 50 years, NUS Business School has offered a rigorous, relevant and rewarding business education to outstanding students from across the world. That would not have been possible without a group of dedicated professionals who are passionate about building a positive environment to grow and groom future business leaders. And we are looking to add to our BIZ family! To learn more about the NUS Business School, please visit https://bschool.nus.edu.sg/ Job Description 1. Branding and Communication Support brand positioning strategy to enhance the global visibility of NUS EMBA Chinese programme. Maintain brand tone consistency across content, communication and visual assets. Assist in developing creative narratives for campaigns, programme highlights and value propositions. 2. Content Marketing and Social Media Management Manage official Chinese social media platforms (WeChat, LinkedIn, Xiaohongshu, video channels) and update content daily/weekly. Independently produce high-quality articles, scripts, visual assets and storytelling pieces on alumni, faculty, research, global programmes. Capture and edit photos/videos for content publications; operate basic video short-form editing tools. Analyse performance metrics and optimise content strategy to increase engagement and reach. 3. Recruitment and Admissions Support Assist in annual recruitment campaigns, lead pipeline engagement and applicant follow up. Coordinate info sessions, interviews, campus tours, candidate communication and CRM updates. Provide support in screening profiles and engaging prospective applicants. 4. Branding Events and Forum Execution Support in the planning and execution of branding events, overseas forums, roadshows, masterclasses and white-paper launches. Assist with event logistics coordination, speaker preparation, media asset production and onsite video/photo documentation. Other duties include post-event content generation (recap articles, short video cuts, highlights distribution). Qualifications Proficiency in writing professional content in Mandarin, with the ability to produce polished, high-quality articles efficiently and with strong narrative depth, to support communications for Mandarin-speaking audiences. Experience in social media operations, with familiarity in platforms such as WeChat, LinkedIn, Xiaohongshu, and video-based channels (or similar equivalents). Basic skills in photo and short-form video shooting/editing, with a good sense of visual aesthetics preferred. Ability to support mid- to large-scale events, including forums, roadshows, and alumni activities. Strong understanding of branding, including tone, positioning, and message consistency. Excellent communication and coordination skills, with an organised, proactive, reliable, and responsive working style. (Appointment job grade will commensurate with the selected candidate's experience)",0.39513909137004305
Business Development Executive / Senior Business Development Executive,"About OA Group of Companies (OA GOC) OA Group of Companies (OA GOC) is a regional professional services group headquartered in Singapore, with an expanding presence across Malaysia and the region. We partner with growth-minded business owners, CFOs, and leadership teams to build strong corporate foundations, enhance governance and compliance, and enable sustainable growth. Our multidisciplinary platform spans Audit & Assurance, Accounting & Outsourcing, Corporate Secretarial & Compliance, Tax Compliance & Advisory, Business Advisory, and Digital Transformation . By integrating compliance, financial insight, and advisory thinking, we help clients move from operational stability to strategic scale. At OA GOC, we believe that strong growth is built on professionalism, ownership, and long-term partnerships — both with our clients and our people. Why This Role Exists As OA GOC enters its next phase of growth, we are intentionally building a high-calibre Business Development team to drive long-term client partnerships and group-wide revenue expansion. This is not a transactional sales role. The Business Development function at OA GOC exists to work alongside business owners and finance leaders, understand their challenges early, and shape integrated solutions across the OA GOC platform. The role plays a direct and visible part in the firm’s growth trajectory. Role Overview We are hiring Business Development Executives and Senior Business Development Executives to support and accelerate OA GOC’s growth. This role is suitable for individuals who are commercially driven, disciplined, and motivated by measurable outcomes. You will be responsible for originating opportunities, building trusted relationships, and converting prospects into long-term clients. You will operate in a professional services environment where credibility, clarity, and relationship quality matter. Key Responsibilities Identify, qualify, and convert business opportunities across SMEs and mid-market clients Build trusted relationships with founders, CFOs, finance leaders, and senior executives Drive outreach through targeted campaigns, networking, events, referrals, and partnerships Prepare and present structured proposals and presentations aligned to client needs Own and manage your sales pipeline with discipline, forecasting accuracy, and accountability Work closely with internal delivery teams to shape solutions and support client success What Success Looks Like in This Role Building a consistent and high-quality opportunity pipeline within the first 3–6 months Developing repeat and referral relationships with clients Demonstrating strong conversion discipline and commercial judgement Progressing from opportunity execution to owning key accounts, sectors, or growth initiatives Making a visible contribution to group-level revenue growth Who We Are Looking For We welcome candidates from different professional backgrounds, particularly individuals who are: Former accountants, auditors, tax agents, or corporate secretarial professionals seeking a transition into business development Business development professionals looking for a more strategic, professional services-oriented role The ideal candidate will demonstrate: Strong drive, ownership mentality, and coachability Professional communication and relationship-building skills Confidence engaging with senior stakeholders Comfort being measured by outcomes and results Discipline in pipeline management and follow-through For Professionals Transitioning from Accounting, Audit, Tax or Corporate Secretarial This role is well-suited for professionals who understand financial, compliance, and governance frameworks and want to apply that knowledge commercially. OA GOC provides structured support to help you develop sales and client-engagement skills while retaining the professionalism and credibility you have built in your technical career. You will not be expected to “hard sell”, but to position value, ask the right questions, and build trust with clients. Career Development High performers in this role can progress into senior business development leadership, key account ownership, sector-focused growth roles, or group-level commercial functions . Advancement is merit-based and tied to performance, capability, and leadership potential. What We Offer Clear and structured career progression Mentorship and ongoing professional development Competitive base salary with uncapped incentive compensation A professional, performance-focused team environment A meaningful role in shaping the growth of OA GOC Why Join OA GOC This is an opportunity to build a long-term career in business development within a respected professional services group that values professionalism, ambition, and impact. This role is suited for individuals who take ownership of outcomes, are comfortable with accountability, and want to grow alongside the firm.",0.39244639998840936
Manager – Corporate Outreach & Executive Education,"Office Location: 10 Hyderabad Rd, HortPark, Singapore 119579 Reporting to: Head of Executive Education / CEO Key Responsibilities: Identify, engage, and convert corporate clients for executive education programs (customized and open enrolment) Manage end-to-end sales cycle: lead generation, pitching, proposal development, follow-up, and closure Build long-term relationships with HR, L&D, and senior leadership across industries Collaborate with academic and program teams to design relevant learning solutions Represent the institution at business events, forums, and conferences Maintain accurate and timely sales reporting in CRM system Key Performance Indicators (KPIs): Sales Targets: Achievement of quarterly and annual sales targets Lead Generation: Minimum number of qualified B2B leads/prospects Client Engagements: meaningful meetings or presentations conducted with decision-makers Client Relations: Maintain relations with existing clients and new ones Requirements: Bachelor’s degree 2 to 3 years of relevant B2B sales experience, preferably in executive education, corporate training, or consulting Excellent communication, presentation, and client management skills Strong network within the HR/L&D ecosystem is a plus Goal-driven, proactive, and comfortable in a target-based environment",0.39214798304176685
Financial Accountant,"Lico Resources is partnering with a reputable financial institution known for its stability, disciplined operations, and long-standing presence in the industry. With a strong track record of compliance and financial stewardship, the organization offers a collaborative environment that values continuous learning and professional growth. This is an excellent opportunity for a finance professional with a strong foundation in external audit or financial accounting to transition into a commercial accounting role within the financial services industry. Based in Singapore, the role is ideal for individuals looking to build a long-term career in finance with exposure to a regulated and fast-paced environment. Key Responsibilities: Prepare timely and accurate monthly and quarterly financial reports in compliance with internal and regulatory requirements Perform general ledger accounting, including journal entries, accruals, and account reconciliations Support month-end and year-end closing activities across various business units Assist with external and internal audits by preparing required schedules and documentation Ensure adherence to accounting standards (e.g. IFRS) and internal financial      controls Participate in the preparation of budgets and forecasts, supporting variance analysis as required Maintain up-to-date documentation of accounting processes and policies Collaborate with internal stakeholders to resolve accounting queries and improve      financial processes Contribute to initiatives related to finance transformation, automation, and system enhancements Qualifications: Must-Have: Degree in Accounting, Finance or a related field 3 to 5 years of relevant experience, preferably from a Big 4 external audit firm or in a financial institution Solid understanding of accounting principles and financial reporting standards (e.g. IFRS) Proficiency in Microsoft Excel and accounting systems such as SAP, Oracle, or equivalent Strong attention to detail, good analytical skills, and a hands-on approach to problem solving Excellent communication and interpersonal skills, with the ability to work both independently and in a team setting Nice-to-Have: Professional certifications such as CPA, ACCA, or equivalent (completed or in progress) Familiarity with MAS reporting and regulatory requirements Exposure to the financial services sector or regulated environments Experience participating in process improvement or automation projects If you are interested in this role, please send us your updated resume today to nicole@licoresources.com quoting
reference number A07216. Please note that only shortlisted candidates will be notified. ""Data provided is for recruitment purposes only."" Job Reference No: A07216
EA Licence No.: 13C6733 EA Registration No.: R1333454",0.39212681451794656
Wealth Strategist,"Responsibilities: 1. Portfolio Analysis: - Conduct in-depth analysis of investment portfolios and risk factors. - Utilize financial techniques to evaluate potential investment opportunities. 2. Market Research: - Stay abreast of financial market trends, economic indicators, and industry developments. - Analyze market data to provide insights into investment strategies and potential risks. 3. Client Interaction: - Collaborate with clients to understand their financial goals, risk tolerance, and investment preferences. - Provide regular updates on portfolio performance and recommend adjustments based on client objectives. 4. Asset Allocation: - Assist in developing and implementing asset allocation strategies tailored to clients' investment objectives. - Monitor and rebalance portfolios to ensure alignment with strategic asset allocation targets. 5. Due Diligence: - Conduct due diligence on potential investment opportunities, assessing financial statements, management teams, and market conditions. 6. Regulatory Compliance: - Ensure compliance with relevant financial regulations and internal policies. - Stay informed about changes in regulatory requirements and industry best practices. 7. Performance Reporting: - Generate and present performance reports to clients, highlighting investment returns, risks, and market conditions. - Make recommendations for optimizing portfolio performance. 8. Relationship Management: - Cultivate and maintain strong relationships with clients, addressing inquiries and providing exceptional service. 9. Technology Utilization: - Stay current on advancements in financial technology to enhance operational efficiency. 10. Continual Learning: - Engage in ongoing professional development to stay current on industry trends, investment strategies, and financial products. - Pursue relevant certifications to enhance knowledge and credibility in the field.",0.3910566777741238
Senior (Quantitative Analytics and Treasury Services) - Financial Services FAAS,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all. The opportunity Over the last 20 years, innovative new products have dramatically increased the complexity of the financial markets, from complex preference shares issuance in venture capital world, to structured products allowing clients to repackage and transfer risk, or other more exotic instruments designed to meet almost any goal two parties can agree on. We are looking to grow our Quantitative Analytics and Treasury Services (“QATS”) team within the Financial Services - Financial Accounting Advisory Services (“FAAS”) service line. To be specific, we are looking for valuation and quant finance individuals to support Assurance teams with independent valuation and quantitative analysis on various financial instruments and investments into private enterprises. Included are opportunities to develop individual consulting skillsets and to provide services in model governance and valuation frameworks. The service we provide within EY covers a broad spectrum of responsibilities with respect to financial instruments and business valuation. You will experience ongoing professional development through your interactions with internal and external clients, in conjunction with exposure to various asset classes (e.g. FX, Fixed Income, Equity, Commodity, Interest Rate, Credit, etc.) and industry sectors (e.g. banking, private equity, hedge funds, transportation, commodity, utilities, oil & gas, REITS, e-commerce, fintech, etc). The QATS team at EY uses sophisticated techniques from the field of financial engineering and quantitative finance to assist clients in developing quantitative models for pricing, valuation, risk management and regulatory compliance purposes. Your key responsibilities: Financial Derivatives Valuation and Business Valuation Work together within a team on multiple client engagements in daily independent valuation for a diverse range of financial instruments Assist in developing valuation models to assess a variety of linear and non-linear financial instruments by adopting option pricing theory, fixed income and structured finance models, Monte Carlo simulation, statistical analysis, and other quantitative analysis Perform model validation on derivative pricing models, risk management models and model parameter calibration models Provide assistance in review of fair valuation approach, methodology, and assumptions adopted by private equity and venture capitalist clients Perform portfolio valuation review for private equity, venture capital, and asset management companies with investments Value debt instruments such as straight bonds, convertible bonds, redeemable convertible preference shares Build financial models, such as Option Pricing Model and Binomial Tree Model, to value hybrid instruments Credit Modelling Perform model development and model validations on credit risk models for Basel and IFRS 9 purposes Identify sources of model risk through comprehensive review of all model components and developmental evidence and challenging the assumptions and basis of which the components are being derived Employ statistical modelling methodologies in performing validation and produce results to be analyzed from statistical as well as business perspective. Keep updated on industry developments in terms of regulatory requirements and best practice modelling techniques Write high quality model validation reports and/or presentations Project Management Technically contribute to managing projects which includes packaging overall project findings into clear, concise and high-quality deliverables Ensure all modelling tasks are completed timely Data Analytics Design meaningful application of data analytics to be used for auditing financial numbers including developing toolkit for data mining and work paper documentation standards Use data analytics to provide actionable, timely and accurate data to drive business insights around customer, regulatory risk, compliance, operations and financial to achieve greater return on investment. General Maintain and develop positive, productive, and professional relationships with clients Build valuable relationships with external clients and internal peers Challenge yourself to continually learn and teach, mentoring others while developing your own career through various exposures in client projects Take ownership of your projects, while collaboratively working with other team members Skills and attributes for success Work effectively as a team member, sharing responsibility, providing support, maintaining communication and updating team members on progress Highly motivated, ability to multi-task, work independently under minimum supervision and deliver top-quality results in a fast-paced, dynamic environment Excellent analytical and problem-solving skills Strong written and verbal communication skills Advanced written and verbal communication skills Demonstrate integrity, values, principles, and work ethics within a professional environment Good project management skills The successful candidate must be able to display several achievements below. Within 6 months of joining, the candidate should Understand the mechanics and valuation methodology behind various derivative financial instruments and perform valuation for such financial instruments using EY developed tools Be able to explain the valuation differences between client’s and EY’s independent valuation through analyzing how various input parameters and model choices and assumptions drive the valuation output Be able to perform credit risk assessment, focusing on quantitative analysis based on financial standing, for both listed and non-listed companies Understand how various credit risk parameters are developed and validated Gain basic understanding on programming languages such as VBA and Numerix, and apply it on Lattice Model, Monte Carlo Simulation and other model implementations when working on valuation engagements and R, Python, SAS and VBA when working on credit modelling engagements. Be able to work independently with minimal supervision and take ownership of projects assigned to be under the candidate’s ownership Within 1 year of joining, the candidate should Confidently manage clients and resolve issues typically encountered by clients with regard to financial instrument and business valuations Understand the valuation approach and ability to explain the economics underpinning various types of interests and exposures in private equity and venture capitalist businesses (e.g. liquidation preferences of preference shares), and perform valuation for such financial instruments Understand the Hedge Accounting concept under Singapore Financial Reporting Standard (SFRS) framework and be able to perform the quantitative approach for the purpose of hedge effectiveness assessment Understand the Incremental Borrowing Rate concept under Singapore Financial Report Standard (SFRS) framework and be able to perform the quantitative approach for the purpose of Incremental Borrowing Rate assessment Be able to explain to general non-technical audiences on the basics of how various financial instruments function, and the benefits and risks that they bring Explain to general non-technical audiences on the rationale of the assumptions, methodologies and movements of various credit risk parameters Be adaptive and committed to an intense environment and tight deadlines in providing deliverables to stakeholders Possess excellent time management and prioritize various projects allocated to the candidate Be able to work together within the team and actively provide guidance to junior staff members in order to deliver high quality work products After 1 year, candidates who demonstrate strong competency in quantitative finance has the opportunity to join the Quantitative Development Team to develop pricing model templates To qualify for the role, you must have Bachelor's or master's degree in quantitative finance, financial engineering, finance, statistics, mathematical finance, or engineering with programming skills A good programming skill with demonstrated aptitude in quantitative analysis and understanding of at least one Finance software package (e.g. Numerix, Murex and Fincad), Bloomberg, Reuters, MS Excel/VBA Ideally, you’ll also have Prior working experience in the banking industry in valuation control, pricing/credit model development and validation, market risk function Prior working experience in global professional services organizations or mid-tier firms The Chartered Valuer and Appraiser designation or be on track to be a CVA holder all of which will be highly advantageous in your application What we look for Highly motivated individuals with excellent analytical skills and the ability to prioritize shifting workloads in a rapidly changing industry. An effective communicator, you’ll be a confident team player that collaborates with people from various teams while looking to develop your career in a dynamic organization. The successful candidate must also be committed to staying at the cutting edge of both the latest financial instruments valuation techniques, business developments and accounting standards. We're seeking leaders with the ability to quickly anticipate and respond to the issues of a networked and constantly changing global economy. What we offer Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next. Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way. Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs. Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.",0.38945728966137527
