title,description,avg_similarity
"Management Trainee, Corporate Services","Company Overview / Employee Value Proposition Since 1985, GreenGarden Integrated Services Pte. Ltd. has been providing exceptional cleaning and landscaping services across Singapore. From commercial cleaning to landscaping maintenance and building upkeep, we take pride in delivering quality, reliability, and outstanding customer service. At GreenGarden, we believe in investing in our people—equipping our staff with the skills, knowledge, and mindset to grow and succeed. Join us and be part of a team that values professionalism, teamwork, and continuous learning. We are proud to be recognized as a BizSAFE Enterprise Level STAR, holders of the Clean Mark Silver Logo, and ISO certified, reflecting our strong commitment to safety, quality, and operational excellence. Take the next step in your career with a company that truly cares—join GreenGarden Integrated Services today! Job Summary The Management Trainee (Corporate Services) programme grooms future corporate professionals through an 18-month structured rotation, delivering hands-on experience in financial accounting, procurement, budgeting, compliance, and digitalisation to prepare trainees for permanent roles within the organisation. Responsibilities Support procurement and finance teams by preparing, organising, and maintaining documentation to ensure accurate tracking and timely reporting of financial transactions and procurement activities Assist in compiling and reviewing compliance and audit materials to facilitate smooth audit processes and adherence to corporate governance standards Participate in process improvement initiatives by identifying inefficiencies and contributing to the design and implementation of streamlined, digitalised workflows Collaborate with cross-functional teams to coordinate corporate services operations that align with organisational objectives and enhance operational effectiveness Contribute to cost optimisation reviews and digitalisation projects by analysing data and recommending actionable improvements to support strategic initiatives Engage in departmental attachments and rotations to develop a comprehensive understanding of various corporate functions and build cross-disciplinary expertise Preferred competencies and qualifications Diploma or Degree in Business Administration or a related discipline Previous internship or project experience in procurement, finance, or corporate services Proficient in Microsoft Excel and other digital tools to support data analysis and reporting Strong analytical and problem-solving skills demonstrated through practical application in academic or internship projects Effective written and verbal communication skills applied in professional or academic settings",0.22926719805017537
Student Services Executive,"Student Services Executive Working Days : 5 days’ work week, including weekends (rostered based on company’s schedule) Working Hours : 8:30am – 6:00pm / 9:30am – 7:00pm / 1:00pm – 10:00pm Location : Tiong Bahru (Central Plaza) or Woodlands (WoodSquare) or Paya Lebar (Lifelong Learning Institution) Salary Range : $3,000.00 - $4,500.00 Position Type : Full-Time Permanent Position (Basic + Performance Bonuses + ALs + Medical and Dental Benefits) Position Overview: This role involves managing student inquiries, assisting with course-related administrative tasks, and ensuring a smooth enrolment and post-course experience. You will serve as the primary point of contact for students, addressing their needs promptly and professionally while collaborating with internal teams to maintain high service standards. If you are passionate about providing exceptional customer service and enjoy working in a dynamic, learner-focused environment, we welcome you to join our team and contribute to shaping the future of adult learning. Key Responsibilities: Liaise with learners, trainers and related departments & organisations to ensure programmes run smoothly Provide support for learners and companies through telephone, emails and walk-ins Ensure smooth daily operational activities Assist in classroom facilitation Preparation of course materials Administrative work (Attendance, Evaluation, Document Filing, etc) Monitor and schedule all trainings to ensure compliance Assist in the company’s continuous improvements and training related areas Requirements: Minimum one year of experience in customer service, telemarketing or related role. Good communication and interpersonal skills with excellent command of written and spoken language Proficient with MS Office Ability to work independently and as part of a team. Adaptable to a fast-paced and changing environment. Location Addresses: Tiong Bahru (Central Plaza): 298 Tiong Bahru Rd #08-01 Central Plaza Singapore 168730 Woodlands (WoodSquare): 6 Woodlands Square, #07-03 Woods Square Tower 2, Singapore 737737 Paya Lebar (Lifelong Learning Institution): 11 Eunos Rd 8, #08-04 Lifelong Learning Institute, Singapore 408601",0.22918144390975734
"Manager, Student Talent Attraction and Development / West / 1 year contract","Working hours: Mon to Thur (8.30am to 5.45pm) and Fri (8.30am to 5.15pm) Salary: S$5,000 - 7,500 Location: West Duration: 1 year contract (extendable / convertible) Student Talent Development Programmes: Develop and implement operational strategies for the management of talent development programmes aimed at developing undergraduate student talents. Work with colleges, schools, offices, and vendors to design and deliver training sessions and workshops, mentoring initiatives to enhance talent skills, and develop strategies to attract students into the programme. Monitor the effectiveness of talent development programmes and make adjustments as needed. Budgeting and expenditure tracking. Talent Scholarship Application: Collaborate with colleges, schools, and various offices to develop marketing and promotional strategies and materials. Manage scholarship initiatives, including the application process, selection criteria, and identifying/inviting panellists of domain experts and interviews. Establish ongoing relationships with domain experts/interview panellists and scholarship recipients, providing support during the application process and throughout the recipient’s educational journeys. Maintain accurate records of scholarship recipients and programme impact. Stakeholder Engagement: Cultivate and maintain strong relationships with internal stakeholders, including senior management, colleges, schools, and department heads, to ensure alignment of initiatives with organizational goals. Collaborate with external partners, such as educational institutions, industry experts, and sponsors, to leverage their expertise and support for initiatives. Key Requirements: Bachelor’s or Master’s degree in a relevant field (e.g., Business Administration, Education, Event Management). Minimum of 8 years of proven experience managing initiatives such as leadership programs, scholarships, or symposiums. Possess strong project management skills, with the ability to prioritize tasks, meet deadlines, and manage multiple projects simultaneously. Excellent communication skills, both verbal and written, with the ability to interact with stakeholders at all levels. Exceptional organizational and attention-to-detail abilities, ensuring high-quality execution of initiatives. Proficiency in using project management tools and software. Demonstrated ability to work independently, as well as in cross-functional teams. A passion for education, student talent attraction and development, and fostering growth opportunities. By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOL Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolsingapore.com/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy. EA Reg. ID: R22109658 (Teng Yong Yao) PERSOL Singapore Pte Ltd • RCB No. 200007268E • EA License No: 01C4394",0.22917197705307205
"*Urgent* 1 Year Contrat Client Onboarding, Private Wealth (Banking Sector) - ($6000-$8000) #NJE","Attached to Private Wealth Business Compliance & Governance Department This position sits  within the Private Wealth BCCO unit and is responsible for supporting the front office in ensuring timely and compliant onboarding of new clients. Review and assess onboarding documentation to ensure completeness, accuracy, and compliance with MAS regulations and internal policy standards. Identify and escalate any deficiencies or red flags in client KYC, source of wealth (SoW), and  background information. Liaise with Relationship Managers (RMs) to clarify submissions and obtain supporting documentation where required. Provide guidance to RMs on KYC requirements and support them in meeting submission standards. Ensure proper risk classification based on client profile, SoW, and overall risk factors. Coordinate with Financial Crime Compliance (FCC) and other control functions where escalation or additional review is necessary. Monitor onboarding  turnaround time and ensure cases are processed within SLA. Support internal projects and initiatives related to onboarding process enhancements, checklist updates, and policy changes. Ensure proper documentation and record-keeping to support audit readiness and regulatory  inspections. Joy Yeow Zhi Qian (CEI Registration No: R2096261) Recruit Express Pte Ltd (EA Licence No: 99C4599)",0.22888657038969212
senior sales executive,"Company Overview / Employee Value Proposition We at BizChamp strive hard to provide our students with a proficient learning platform where they come and learn to live successfully in every walk of life. Job Summary BizChamp International College seeks a driven Senior Sales Executive to lead student recruitment efforts and drive enrolment growth for its academic and professional programmes. Responsibilities Lead student recruitment initiatives to increase enrolment in academic and professional programmes Manage enquiries from prospective students via phone, walk-in, email, and online channels to provide timely and accurate information Conduct course counselling by assessing students’ goals and recommending appropriate study pathways Consistently follow up with leads to convert enquiries into confirmed enrolments Develop and maintain strong relationships with students, parents, agents, and corporate partners to support recruitment objectives Represent the college at education fairs, roadshows, and promotional events to enhance brand visibility and attract prospects Achieve individual and team sales targets through strategic planning and execution Maintain accurate and up-to-date records of leads, follow-ups, and enrolment data within the CRM system to ensure data integrity Collaborate closely with academic and operations teams to facilitate a seamless onboarding experience for new students Mentor junior sales consultants by sharing best practices and providing guidance to enhance team performance Required competencies and certifications Minimum 2–3 years of sales experience, preferably in education, training, or services industry Proven track record of achieving or exceeding sales targets Proficient in basic computer applications and CRM systems Availability to work on weekends during peak periods or events (with off-in-lieu provided) Preferred competencies and qualifications Experience in private education or student recruitment Familiarity with SkillsFuture, WSQ, or private diploma/degree programmes Good understanding of the Singapore education landscape",0.22886548684574454
"Temp Facilities & Contracts Management Support Staff (School, 3 months)","Gain valuable experience working in a public sector Description Work Type : 3-months Location: West Working Hours: Office Hours JOB SCOPES: Ensure readiness of premises by checking, inspecting, monitoring and following through the set up / reinstatement process with internal stakeholders to ensure satisfactory completion including furnishing, provision, keys etc. Supervision of works carried out by contractors at the student rooms. Collaborate with colleagues within and outside of the Department to timely respond to and resolve the user’s request / feedback / complaints received via all input avenues e.g. through online service platforms, over-the-counter enquiries, emails, phone calls, etc. Inspect areas/premises and interacting with customers to identify areas for improvement. Certify works are completed in a satisfactory manner. Execute periodic stock-take and disposal of managed inventory and assets. JOB REQUIREMENTS: Singaporean (s) only. Must possess at least GCE 'O' Level. By submitting your resume, you consent to the collection, use, and disclosure of your personal information in line with ScienTec’s Privacy Policy (scientecconsulting.com/privacy-policy). This authorizes us to contact you about potential alternative job openings beyond the positions you have initially applied for. Sensitive personal data that is not required at this stage of job application may be deleted accordingly. If you wish to withdraw your consent, please write to dpo@scientecconsulting.com. All job applications will be processed with strict confidence and only shortlisted candidates will be contacted. Ricky Teo Xi Er - R2198412 ScienTec Consulting Pte Ltd – 11C5781",0.228771043792485
Senior Counsellor,"Work Location: Primary: West Singapore General Purpose of Position: As a Senior Counsellor, you will play a crucial role in providing guidance and support to individuals facing various challenges. Your responsibilities will include conducting counselling sessions, developing and implementing counselling programmes and overseeing the Counselling Centre and social work staff. You should have a deep understanding of psychological principles, excellent communication skills, strong leadership skills, and a passion for helping others achieve personal and emotional well-being. Summary of Responsibilities/Duties: 1. Counselling Sessions Conduct individual and/or group counselling sessions to address a range of personal, emotional and mental health concerns. Develop relationships with clients to facilitate positive outcomes. 2. Programme Development Design and implement counselling programmes that cater to the diverse needs of our clients. Collaborate with the social work team to continuously improve and innovate the counselling services. 3. Assessment and Evaluation Conduct thorough assessment of clients' needs and develop personalized treatment plans. Monitor and evaluate the effectiveness of counselling interventions and adjust strategies as needed. 4. Crisis Intervention Respond to crisis situations promptly and effectively, providing immediate support to individuals in distress. Collaborate with relevant stakeholders to ensure a coordinated response to crisis. 5. Documentation and Reporting Maintain accurate and confidential client records in compliance with ethical and legal standards. Generate reports on counselling activities and outcomes for management review. 6. Leadership & Team Management Provide effective leadership to the team, fostering a positive and collaborative work environment. Supervise, mentor and support the team in their professional development. Conduct regular team meetings to discuss case reviews, share best practices and address any challenges. Demonstrate leadership qualities, empathy, and commitment to provide high quality counselling services. 7. Counselling Unit Development Oversee the development and operations of the centre and evaluation of the unit to enchance service quality and delivery. Review Organizational capability for service delivery and maintain operational efficiency in line with Organization's strategic objectives. Plan operational goals and strategic focus for the unit. Develop supervision guidelines and lead the professional development of social workers, including training requirements Any other duties as assigned by the immediate Supervisor. Qualifications and Requirements Degree in Counselling, Social Work, or Psychology from a recognised institution. Registered or eligible for registration with a professional body (e.g. Singapore Association for Counselling, SASW). 5–7 years’ experience in counselling or social service, including supervision and crisis intervention . Skilled in programme planning , case management , and trauma-informed practice . Strong leadership , communication , and documentation skills. Empathetic, ethical, and passionate about supporting individuals and families in need.",0.22867440896259753
"3 Months Accounts Executive (Up to $3,500)  #NJN","Pioneer 8.30am - 5.45pm (Mon - Thurs), 8.30am - 5.15pm (Fri) Assist in fee billing for Undergraduate students and liaise with school’s stakeholders of their programme fee structure. Ensure prompt and accurate billing, perform fee verification and adjustment. Prepare refund/payment to students. Generate Month end report and reconciliation. Support financial Aid team disbursement of loans, bursary and financial aid scheme. Jessica Nguyen Huynh Thanh Truc CEI Reg. No. R23113787 EA License No. 99C4599 We regret that only shortlisted candidates will be notified.",0.22866465352410487
12 Months Contract KYC Analyst- SOW,"Job Scope: This position sits within the Private Wealth BCCO unit and is responsible for supporting the front office in ensuring timely and compliant onboarding of new clients. The successful candidate is expected to be well-versed in AML/CFT and CDD standards, and familiar with the documentation and regulatory requirements for Private Wealth account types. The role requires a meticulous eye for detail, strong communication skills, and the ability to manage multiple stakeholders and competing priorities. Review and assess onboarding documentation to ensure completeness, accuracy, and compliance with MAS regulations and internal policy standards. Identify and escalate any deficiencies or red flags in client KYC, source of wealth (SoW), and background information. Liaise with Relationship Managers (RMs) to clarify submissions and obtain supporting documentation where required. Provide guidance to RMs on KYC requirements and support them in meeting submission standards. Ensure proper risk classification based on client profile, SoW, and overall risk factors. Coordinate with Financial Crime Compliance (FCC) and other control functions where escalation or additional review is necessary. Monitor onboarding turnaround time and ensure cases are processed within SLA. Support internal projects and initiatives related to onboarding process enhancements, checklist updates, and policy changes. Ensure proper documentation and record-keeping to support audit readiness and regulatory inspections. Ability to work independently with minimal supervision and collaborate effectively with both front office and control functions. For interested candidates, please send your updated resume: Email: angelateh@recruitexpress.com.sg Telegram: @Angie_TL Whatsapp: +65 96272860 Angela Teh Ling Wei (CEI No.R1104464) Recruit Express Pte Ltd EA License No. 99C4599",0.22860428497935428
Programme Executive,"COMPANY DESCRIPTION The Salvation Army has been touching lives in Singapore since 1935 and we remain committed in serving the underprivileged in the community without discrimination. To us, every life is precious and we actively help those in need regardless of age, race or religion. Throughout the years, we have established a comprehensive network of social services to meet a wide range of needs in our community. Our diverse programmes reach out to children who need care and protection, families in material need, ailing aged requiring quality nursing care and other needy segments in our society. Our spiritual ministry also reaches out to the people in the community to provide counsel to those in need. We are there to help guide those in need towards finding their identity and purpose in life. RESPONSIBILITIES 1. Centre Engagement Perform community screening, befriend the elderly, and support outreach activities or public education efforts Conduct health assessments for seniors/clients Establish and maintain good interpersonal relationships with clients, caregivers,volunteers, and the community Ensure the safety and well-being of clients, implement and monitor progress of clients' individual care plans Build and foster supportive buddying relationships between clients, volunteers, and staff to promote socialization and reduce isolation 2. Volunteer Management Assist in volunteer management and conduct orientation programs Train volunteers in conducting active aging activities and buddying initiatives for seniors/clients Encourage volunteers to engage in befriending relationships with seniors to enhance their emotional and social well-being 3. Programme Planning and Execution Plan, organize, implement, monitor, and evaluate the Centre's programs, activities, and events, creating a regular activity calendar Assist and facilitate activities for clients alongside the care team Facilitate or conduct classes for senior lifelong learning 4. Programme Management & Reporting Oversee the management of key programs, ensuring timely execution and achievement of objectives Coordinate and manage events and partner relationships, ensuring clear communication and smooth execution Provide timely and accurate reporting on the progress of programs, including key milestones, risks, and resolutions 5. Staff Relations Work closely with the care team to foster team spirit and ensure cohesive work relationships in the best interest of our clients QUALIFICATIONS Qualifications & Job Requirements Bachelor's degree or Diploma in Community Development, Social Work, Public Administration, or a related field preferred Proven experience in community development, or a similar role Strong interpersonal and communication skills, with the ability to engage diverse populations Proficient in Microsoft Office Suite and familiar with community engagement platforms OTHER INFORMATION Working Location Peacehaven Bedok Arena Block 187 Bedok North Street 4 Singapore 460187. Working Hours Under normal circumstances the hours of duty will be as follows: 8.30am to 5.45pm (Monday to Friday) By submitting this job application, I affirm that I have given to The Salvation Army true and complete information on this application. No requested information has been concealed. I agree that The Salvation Army (TSA) may collect, use and disclose your personal data, as provided in this application form, or (if applicable) obtained by TSA as a result of your employment, for the following purposes in accordance with the Personal Data Protection Act 2012 and our data protection policy (available at our website at https://www.salvationarmy.org.sg/data-protection-policy/ ): a) the processing of this employment application; b) the administration of the employment with TSA; and c) sharing of personal information to third party, including but not limited to government agencies, hospitals, vendor(s)/supplier (s), working in collaboration with TSA to support the employment. If you are providing third party's personal data, you hereby declare that you have obtained consent from the named individual(s), for the collection, use and disclosure of his/her personal data by you to TSA, TSA business partners and other third-party service providers. I authorised the organisation to contact references provided for employment reference checks. Please visit our website at https://www.salvationarmy.org.sg/data-protection-policy/ for further details on our data protection policy, including how you may access and correct your personal data or withdraw consent to the collection, use or disclosure of your personal data. If any information I have provided is untrue, or if I have concealed material information, I understand that this will constitute cause for denial of employment or immediate dismissal. Please note that your application will be sent to and reviewed by the direct employer - The Salvation Army Singapore",0.2285773602484172
"Senior Experience Designer, Strategy & Talent(Singapore, India)","JOB SUMMARY This role could be based in Singapore and India. When you start the application process you will be presented with a drop down menu showing all countries, Please ensure that you select a country where the role is based. •    To support our focus on continuous improvement we are looking for a Senior Experience Designer to join our team. You will be working on a wide range of projects and services for Standard Chartered within our Experience Team. •    As part of the Experience Design team you will play a critical role in driving human centered design strategies and deliver exceptional product and service experiences.  Working collaboratively with cross-functional partners, you will ensure that experience drives every stage of the design and development process. This will involve planning and integration into larger delivery teams, conducting research, workshops, driving insights, creating personas, working on user journeys, and validating outputs in our offices all over the world. •    This is a role for a candidate with an ethnographic research or service design background interested in people and design. Given the nature of this role, we are looking for experienced candidates with a unique blend of innovation process improvement and functional expertise. We are looking for a professional who will bring agile thinking, an understanding of process data and can thrive in a virtual, global team. •    Work collaboratively within the experience team and programme teams to set up and run research, all within the context of business requirements Through a breadth of user research methodologies, develop an intimate knowledge of employee requirements and organisational behaviours, to enable clear definition of employee journeys •    Apply innovative methodologies (such as HCD thinking) to plan and facilitate the most efficient approach to design and improvements Deliver intuitive user experiences, translating research into user journeys, personas, all optimised for a wide range of devices and interfaces Monitor and identify design opportunities & performance within the core products and develop solutions to counter them, selling these solutions into the wider business through research output, prototyping and user-testing Clearly and effectively communicate design processes, ideas and solutions to the wider business Bring a user-centred design approach to UX decisions on potential future features and functionalities •    Champion the experience perspective across the organisation •    Support the Experience team in actively developing, monitoring and improving the global design process •    Clearly convey insights and expertise to stakeholders to inform and validate business decisions RESPONSIBILITIES Strategy Awareness of S&T Strategy and role with in the SCM/CRES to drive Experience Led Design thinking. Business In line with overall strategy ensure that Experience Design thinking is implemented to reduce experience deficits, minimise friction in processes, save time and increasing satisfaction levels and ROI. Processes Responsible for executing on Experience Design across Strategy and Talent, primarily within CRES and SCM. People & Talent •  Lead through example and champion Experience Design in all area that you work in •  Ensure that all programmes you are involved in are Ex Led, understanding and championing HCD and HCAI thinking •  Support the ongoing work to create a CoE for Experience Design •  Responsibility to conduct planning for Experience work in the projects your are involved in •  Conduct research, drive out insights and create actionable experience led change and transformation Regulatory & Business Conduct •    Display exemplary conduct and live by the Group’s Values and Code of Conduct. •    Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct. •    Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters. Key Stakeholders •    SCM – P2P Regis V Jose Our Ideal Candidate •    3+years of relevant experience working on usability testing for digital projects and or ethnographic research •    Demonstrable UX design or service design experience •    User-centered design skills, including delivery of user research and testing, ethnographies, A/B testing, prototyping, usability and accessibility assessment •    Attention to detail and accuracy •    A self-starter, who is able to plan and structure work, understanding the principles involved with integrating into large scale program teams without supervision •    Excellent organizational and time keeping skills •    Global mind set, experience of working across multiple time zones •    Ability to work with stakeholders to understand detailed requirements and design complete user experience that meet business needs and vision •    A team player, who is culturally aware •    Training - Expertise in standard UX software. Adobe, In Design, Figma, JIRA, Excel and Power Point. Self development of skills to keep up to date with fast changing trends •    Languages - Business Communication Role Specific Technical Competencies •    HCD Thinking •    UX Research •    Communication Skills •    Visual Design •    Planning About Standard Chartered We're an international bank, nimble enough to act, big enough for impact. For more than 170 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents and we can't wait to see the talents you can bring us. Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we: • Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we do • Never settle , continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so well • Are better together , we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long term What we offer In line with our Fair Pay Charter , we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing. • Core bank funding for retirement savings, medical and life insurance , with flexible and voluntary benefits available in some locations. • Time-off including annual leave, parental/maternity (20 weeks), sabbatical (12 months maximum) and volunteering leave (3 days), along with minimum global standards for annual and public holiday, which is combined to 30 days minimum. • Flexible working options based around home and office locations, with flexible working patterns. • Proactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkits • A continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learning. • Being part of an inclusive and values driven organisation , one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential. Recruitment Assessments Some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process. Visit our careers website www.sc.com/careers",0.22855541960976294
Graduate Electrical Engineer-Building Services,"The Team We are an award winning global consultancy and have been named Building’s Engineering Consultant of the Year in 2024, 2022 and 2021. We are at the forefront of the industry, priding ourselves on our exemplary track record of designing innovative and sustainable projects. Sustainability runs through everything we do at Cundall, and our people are empowered to drive change and decarbonise the built environment. By the end of this decade, we have set ourselves an ambitious goal to only work on projects that meet our zero carbon design criteria, a commitment we have called our Zero Carbon Design 2030 goal. We need engineers who share this passion for sustainability and thrive in designing energy efficient buildings and communities. Our Building Services teams at Cundall have a mission: they want to play a key role in making buildings more energy efficient, cost effective to run and, ultimately, more sustainable. To do this, we’re looking for graduates who have a desire and enthusiasm to make a difference: in our homes, our offices, our projects, our industry and our community. Working across a variety of industry sectors, our Building Services engineers are a source of world leading expertise; producing innovative and award-winning sustainable engineering solutions throughout the lifecycle of any building project. Our Building Services teams have accomplished amazing projects like an innovative office for Google, the largest arts centre in Scotland, and an energy efficient data centre for Facebook. As a graduate in the team, you could play a key part in our next big project. The Role In this Graduate Engineer role based in our Singapore office, you’ll join a team who specialise in the design of some of the most exciting construction projects in Asia and worldwide. Working closely with colleagues across our multi-disciplinary practice, you’ll provide specialist consultancy input on projects across a wide range of sectors including education, healthcare, workplace, retail and critical systems (data centres). Under the guidance of our team of experienced engineers, we’ll equip you to undertake detailed building services engineering design and analysis, defining and translating clients’ needs into designs for buildings, facilities and services - all with sustainability at the forefront of the design. You’ll have the opportunity over time to assume greater levels of responsibility and autonomy as your professional skills develop and with accredited professional development programmes from CIBSE and IET, you’ll be fully supported towards achieving chartership. The Skills Accredited with, or on course to achieve an MEng degree level (or equivalent) in either Electrical, or Building Services Engineering, you’re passionate about innovative and sustainable Electrical engineering for the built environment. Ideally, you’ll have furthered this interest by undertaking some form of relevant work experience or placement/internship. You have an appreciation for the core elements of building services engineering and crucially, have a love for creative and intuitive design. Digital engineering is a big focus at Cundall, so ideally, you’ll have an understanding of Parametric Modelling Techniques (Grasshopper or Dynamo), or at least one modern programming language (e.g. Python, C#, VB). An understanding of Engineering Optimisation Techniques, the principles of structured programming and basic knowledge in the application of Machine Learning would also be desirable. You are organised and methodical in your approach to managing your tasks and priorities, you strive to meet deadlines and have a close appreciation of the commercial factors which affect design solutions. Collaborative in nature, you’ll be able to empathise with your clients’ needs and utilise excellent communication skills, both in writing and verbally, with internal and external stakeholders. You’re used to using your initiative to overcome challenges and have a positive, can-do attitude. What’s in it for you We offer a competitive starting salary which grows as you develop, as well as many training and development opportunities to make sure you keep progressing. Aside from this, those who successfully join our graduate scheme also enjoy: Professional career development and mentoring Sponsorship for professional membership Exposure to international opportunities Graduates who are keen to ap-ply, please kindly submit your applications via our Early Careers Page: https://www.cundall.com/early-careers/roles/graduate-electrical-engineer-45",0.22840729600943888
"Senior Executive, Fundraising and Partnership","Rainbow Centre is recognised as one of top 300 employers under the Singapore Opportunity Index , as a Career Builder that continuously creates meaningful opportunities for career advancement. The Advocacy and Community Engagement (“ACE”) team leads the development and coordination of RC’s communications and partnerships to advance our mission. We serve as a channel to amplify our services and programmes, bridge our clients towards stronger acceptance in the community and contribute to progressing the narrative of disability inclusion in Singapore. The Senior Executive (Stewardship & Partnerships) supports the delivery of Rainbow Centre’s stewardship and partnership work by coordinating donor and partner engagement, ensuring high-quality account servicing, and supporting fundraising and partnership initiatives through disciplined follow-through. The role focuses on engagement, continuity, and accountability, ensuring donors and partners experience timely communication, responsible stewardship, and clear reporting of outcomes and impact aligned with RC’s mission, values, and Good Life Framework. Critical Work Functions Donor Stewardship & Relationship Servicing Coordinate stewardship touchpoints (acknowledgements, updates, reports, renewals) using CRM data to ensure timely, personalised engagement and follow-through. Prepare donor communications and impact reports using approved service data and outcome summaries to ensure accurate, evidence-informed reporting aligned to Good Life outcomes. Maintain donor profiles and stewardship actions in CRM, tracking restrictions, preferences, engagement history, and reporting obligations. Strengthen donor retention efforts by monitoring renewal cycles, lapsed donors, and engagement gaps, flagging follow-up needs and risks to supervisors. Partnerships Coordination & Account Management Provide end-to-end coordination of partnership activities (e.g. sponsorships, employee engagement, partner-supported initiatives), ensuring clarity of deliverables, timelines, and responsibilities. Maintain partnership tracking records (agreements, commitments, renewals, reporting milestones) and coordinate internal inputs to deliver timely partner updates and reports. Prepare partnership proposals, decks, and reports, ensuring professionalism, accuracy, and alignment with RC messaging and governance requirements. Contribute to partner experience and sustainability by supporting renewal readiness, relationship continuity, and post-engagement reviews with supervisors. Fundraising Operations & Campaign Support Execute fundraising campaigns and partnership-led initiatives (coordination, logistics, documentation, communications follow-up), aligned with approved plans and timelines. Maintain accurate fundraising records, supporting income tracking, acknowledgement workflows, reporting schedules, and documentation for reconciliation and audit. Provide post-campaign reviews by consolidating performance data (income, engagement, cost drivers where relevant), surfacing operational learnings to strengthen future delivery. Coordinate with internal teams to ensure campaign activities and public-facing materials are consistent, accurate, and appropriately approved. Financial Stewardship, Data & Governance Maintain accurate, complete, and timely donor, partnership, and fundraising records in CRM and related systems, ensuring data integrity, traceability, and readiness for reporting and audit. Use and upkeep of stewardship and partnership dashboards, ensuring data is current and usable for operational tracking, renewal management, and management review. Track fundraising income, partnership contributions, and stewardship deliverables against approved plans, surfacing variances, delays, or data gaps to supervisors for timely follow-up. Adhere to PDPA, IPC fundraising requirements, and RC data governance standards, maintaining clear evidence trails for donations, restricted funds, and partnership commitments, and flagging compliance or data integrity risks promptly. Contribute to continuous improvement by identifying opportunities to streamline workflows, improve data capture, and strengthen evidence-informed stewardship and partnership practices. Job Requirements Bachelor’s degree in one or more of the following disciplines:Communications, Marketing, Public Relations, Social Sciences, Social Work, Community Development, Public Policy, Business Administration, or a related field. At least 2 years of relevant experience in donor stewardship, partnerships, fundraising operations, account management, or stakeholder engagement in social service, non-profit/education, healthcare or public sector. Relevant training in donor stewardship, fundraising operations, partnership management, or non-profit governance is an advantage. Experience with CRM/donor management systems and basic dashboard reporting is an advantage. Familiarity with regulated fundraising environments (e.g. IPC) and PDPA-aware handling of stakeholder data is beneficial. Candidates with substantial relevant experience may be considered for appointment at a higher career level, commensurate with experience and competencies.",0.2283807419253815
