title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
accounts executive,0.6766610100409174,"accountancy, accountant, accounting finance",8,0.41607335943422447,0.5511583313361379,ACC3714 – Startup Accounting,"Key Responsibilities Financial Record Management: Maintain accurate, up-to-date records of all financial transactions, including, but not limited to, invoices, bills, and payments. Accounts Payable/Receivable: Manage vendor payments and client invoices, following up on outstanding receivables to ensure timely payment. Closing & Reporting: Assist in month-end and year-end closing activities, preparing trial balances, and generating basic financial statements. Reconciliation & Compliance: Perform bank reconciliations, ensure tax compliance (e.g., GST/VAT filings), and support internal/external audits. Financial Analysis: Analyze data to identify trends, discrepancies, and opportunities for cost reduction. Required Skills and Qualifications Technical Skills: Proficiency in accounting software (Tally, Xero, QuickBooks) and MS Office, specifically Excel. Experience: Previous experience as an accounts executive or in a similar accounting role is typically required, must have F&B & Xero expericence. Soft Skills: Strong attention to detail, organizational skills, and the ability to work independently or within a team."
"Senior Accountant (SGX, Consolidation)",0.6764829064552361,"accountancy, accountant, accounting finance",8,0.4173105042280675,0.5477935238200452,ACC3703 – Taxation,"Responsibilities: Prepare monthly consolidation packages and consolidated financial statements in compliance with SFRS/IFRS. Draft statutory financial statements along with necessary notes and disclosures, ensuring adherence to SFRS/IFRS standards. Review and analyze management accounts from various corporate and regional subsidiaries. Ensure the delivery of accurate, high-quality financial reporting for internal and external stakeholders. Support half-year and year-end audit processes, liaising with external auditors to address any queries. Collaborate with department heads on annual budgeting and monthly rolling forecasts for the group. Perform variance analysis and provide actionable insights based on consolidated data. Assist in preparing cash flow projections and financial planning. Develop and improve consolidation policies, procedures, and templates. Support automation initiatives to streamline reporting processes and enhance internal controls. Work closely with regional finance teams to ensure accurate and compliant reporting. Provide guidance and support to Finance/Accounts Executives. Participate in ad hoc projects and cross-functional initiatives as needed. Requirements: Degree in Accounting with a preferred ACCA or CA qualification. 3 to 5 years of relevant experience in group consolidation and financial reporting; hands-on experience is essential. Prior audit experience is necessary; experience at a Big4 accounting firm is advantageous. Comprehensive knowledge of Singapore Financial Reporting Standards (SFRS) and IFRS. Strong analytical skills with a keen attention to detail. Proficient in MS Office applications with the capability to work both independently and collaboratively. Interested candidates who wish to apply for the advertised position, please click on “Apply”. We regret that only shortlisted candidates will be notified. EA License No.: 01C4394 (PERSOL SINGAPORE PTE LTD) By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOL Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolsingapore.com/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy."
Accounting Executive / Accountant,0.6759789768749058,"accountancy, accountant, accounting finance",8,0.3826511764823544,0.6145925314098202,ACC3703 – Taxation,"Location: CT Hub, 2 Kallang Avenue, Singapore 339407 About Us: We are a professional accounting firm dedicated to providing high-quality
services to our clients. We foster a collaborative and supportive work
environment and strongly promote work–life balance. Responsibilities: Bookkeeping transactions for partial or full sets of multiple clients’ accounts. Prepare management accounts and director statements for year-end filing. Prepare quarterly GST returns. Prepare tax computations and Form C/CS for company income tax. Perform other filings, e.g., IR21, IR8A, GST registration. Perform ACRA filings. Perform any other duties as required. Requirements: Minimum qualification: LCCI/Diploma in Accounting or equivalent. At least 3 years of relevant working experience. Proficiency in Microsoft Office applications (Word & Excel). Strong sense of responsibility, maturity, self-initiative, proactivity, attention to detail, good interpersonal skills, and ability to work independently. Bilingual proficiency in English and Mandarin to effectively communicate with clients of different language backgrounds. Working Days: Monday to Friday"
Accountant,0.675855257328861,"accountancy, accountant, accounting finance",8,0.41113676056959436,0.5570027655051156,ACC1701 – Accounting for Decision Makers,"about the company Our client is a global investment management firm and a significant player within the real estate sector. about the job You will report to the Finance Manager and be part of a collaborative team of 2 managing the comprehensive accounting functions for a diverse portfolio of entities. In this role, you will be hands-on across the full spectrum of financial accounts, taking ownership of financial statements and management reporting. You will also be supporting the team in internal budget cycles as required. skills and experience required You will possess a Bachelor Degree in Accountancy or its equivalent and come with minimally 2 years of experience in a similar capacity. You will be an agile and grounded individual who thrives working in a fast-paced environment and a lean team structure. Prior experience in ERP improvement projects will be advantageous. To apply online please use the 'apply' function, alternatively you may contact Francine. (EA: 94C3609/ R22104071)"
Accountant - AR [ 5 days / Defu / Full time] 7094,0.6755458354857217,"accountancy, accountant, accounting finance",8,0.40587474535305545,0.5659796867224968,ACC3703 – Taxation,"Position title : Accountant Location: Defu Lane Working Days: Monday - Friday Working hours : 8:30am -5:30pm Job Scope Review and authorise AR invoice, AP invoice and payment voucher Review related party transactions Review monthly closing of accounts include prepare supporting schedules Prepare consolidation of financial statements and financial reports for management and statutory reporting within the timeline Handle GST reporting, corporate tax reporting and deferred tax computation Ensure compliance with company policies and procedures, financial reporting standards and statutory requirements. Cash flow report preparation and monitoring Any other ad hoc assignments Ho Ming Jie (Edmund) Reg No: R1987094 The Supreme HR Advisory Pte Ltd EA No: 14C7279"
Accounts Executive,0.6755402740676018,"accountancy, accountant, accounting finance",8,0.4083342021293108,0.5610329660793866,ACC3714 – Startup Accounting,"Accounts Executive Handle full sets of accounts and daily accounting operations Prepare quotations, delivery orders, invoices, and project documentation Process payments, staff claims and payroll Filing of GST, CPF and other statutory submissions Handle work pass applications, renewals, and cancellations Support ad-hoc finance, admin, and marketing assignments as required Requirements Diploma in Accountancy, Business or a related discipline Minimum 2 years of relevant accounting experience Proficiency in accounting software such as SQL, Xero, or QuickBooks IT-savvy and comfortable working with digital platforms and systems Strong communication, interpersonal, and client engagement skills What We Offer Exposure to a wide range of industries and business functions Flexible and friendly working environment Growth and learning opportunities across accounting, compliance, and client service"
Finance Controller,0.6753216794207964,"accountancy, accountant, accounting finance",8,0.4109819096420237,0.5546445778199344,ACC3711 – Managerial Planning and Control,"1. Financial Reporting & Compliance · Oversee the preparation of accurate and timely monthly/quarterly/annual financial statements. · Conduct analytical reviews of financial statements, investigating variances and providing actionable insights. · Serve as the primary liaison for external audits, tax filings, and statutory reporting. 2. Budgeting, Forecasting & Financial Planning · Lead the annual budgeting process, collaborating with department heads to align financial goals with business objectives. · Prepare rolling forecasts, monitor performance against budgets, and explain significant variances to senior management. · Develop cash flow projections and implement strategies to optimize liquidity. 3. Internal Controls & Risk Management · Establish and maintain a robust internal control framework to safeguard assets and ensure data integrity. · Identify and mitigate financial risks, including fraud, operational inefficiencies, and compliance gaps. · Review major expenditures, capital investments, and contracts for financial feasibility. 4. Strategic Financial Leadership · Partner with the CFO/CEO to develop long-term financial strategies, including business expansion, M&A, and capital structure optimization. · Provide data-driven recommendations to improve profitability, cost efficiency, and investment returns. · Support strategic initiatives through financial modeling, due diligence, and scenario analysis. · Streamline processes through technology adoption (e.g., ERP upgrades, automation). 5. Stakeholder Communication · Act as the key financial advisor to senior management, translating complex financial data into actionable insights. · Collaborate cross-functionally to align financial goals with operational teams (e.g., Sales, Operations, HR)."
Accountant,0.6750853184311978,"accountancy, accountant, accounting finance",8,0.41169273244216203,0.5520411272716648,ACC1701 – Accounting for Decision Makers,"Overview We are seeking a detail-oriented and reliable Accountant to join our team. The ideal candidate will be responsible for maintaining accurate financial records, managing accounts payable and receivable, preparing financial statements, ensuring compliance with relevant regulations, and liaising with external auditors and tax agents. Job Description - Record, categorize, and reconcile all financial transactions in the general ledger to ensure accuracy and completeness of financial data - Manage accounts payable and receivable, including processing invoices, ensuring timely payments to vendors, and following up on outstanding receivables - Prepare and maintain balance sheets and profit/loss statements, providing management with clear and timely reports on the company’s financial performance - Ensure compliance with internal financial policies and external regulations, maintaining up-to-date knowledge of relevant accounting standards and practices - Liaise with external auditors and tax agents, providing necessary documentation and support during audits and tax filings - Assist in the preparation of tax returns and support other financial reporting and analysis as required Requirements - Relevant qualification in Accounting, Finance, or a related field. - Proven experience as an Accountant or in a similar role. - Strong knowledge of accounting principles, financial regulations, and reporting requirements - Proficiency with accounting software (SAP) and MS Excel. - Excellent attention to detail, organizational, and analytical skills. - Strong communication skills to effectively collaborate with internal teams and external partners."
ASSITANT ACCOUNTS EXECUTIVE,0.6747470588323456,"accountancy, accountant, accounting finance",8,0.40940153028842075,0.5549322335848865,ACC1701 – Accounting for Decision Makers,"JOB SUMMARY Provide support in daily accounting operations, including data entry, invoicing, payment processing, and basic reconciliations. JOB DISCRIPTION Assist in daily accounting tasks including data entry and filing Prepare and process invoices, debit notes, credit notes and payment vouchers Assist with accounts payable and receivable functions Perform basic bank and petty cash reconciliations Support monthly closing activities and reports Maintain proper documentation and records for audit purposes Liaise with internal departments and external vendors on payment matters Prepare sales agreement for existing and new projects Any other ad-hoc duties assigned by the Finance Manager JOB REQUIREMENTS Higher NITEC in Accounting or related fields Basic knowledge of accounting principles and Microsoft Excel Meticulous, eager to learn and a team player Only Singaporeans and PR's need to apply Fresh ITE Graduates welcome to apply (no previous work experience required)"
Account Payable Executive cum Accounting Operations,0.6744222575915533,"accountancy, accountant, accounting finance",8,0.4031044901354117,0.5659023076869427,ACC2706 – Managerial Accounting,"Job Summary This role is responsible for the smooth execution of account payable, accurate transaction processing, and adherence to internal controls. As and when required, the role supports the manager in accounting management and reporting Key Responsibilities 1. Account Payable a) Monitor and update daily cash balances b) Administer database of bank accounts of vendors on accounting system and online banking  portals c) Execute payments in accordance with company’s approval policies: i) Routine payments to vendors based on aging profile and cut-off time ii) Adhoc payments iii) Monthly funding for subsidiaries, including FX transactions iv) Payments on behalf of affiliates v) Capital calls for investments vi) Invoicing for intercompany management fees d) Support the Assistant Manager in providing insights into cash flow drivers, segregated by  nature of transactions, frequency, vendor e) Manage payment process i) Manage communication with vendors on payments ii) Liaise and manage internal stakeholders’ payment requests and escalate urgent payments to Assistant Manager and Treasurer 2. Accounting a) Input journal entries for executed payments and bank charges 3. Secondary responsibilities for support a) Bank account management b) Accounting Reporting Qualifications & Experience ▪ Bachelor’s degree in Finance, Business, Commerce, or related field is advantageous ▪ Minimum 2 years of relevant experience ▪ Strong knowledge of accounts payable and banking operations ▪ Advanced Excel skills ▪ Good to have working experience with Dynamics 365 ▪ Possess good communication and interpersonal skills of coordinating with internal departments ▪ Attention to detail, meticulous and a good team player who can adapt to a dynamic work environment and collaborate effectively across department Working hours: Mon to Fri 8.30am to 5.30pm"
Cost Analyst (Manufacturing),0.674399516926981,"accountancy, accountant, accounting finance",8,0.3949633790609187,0.5820708265130671,ACC2706 – Managerial Accounting,"This role leads cost analysis within a manufacturing environment, focusing on COGS, production costs, and inventory valuation. The analyst will partner closely with Production and Procurement to drive cost transparency, control, and improvement. Key Responsibilities Cost Accounting & Variance Review Analyze monthly actual vs. standard costs, investigate material/labor/overhead variances, and provide clear insights with recommended actions. Production Cost & Performance Analysis Assess material usage, labor efficiency, machine utilization, and overhead absorption. Track manufacturing KPIs and highlight cost drivers affecting gross profit. Inventory Valuation & Standard Costing Ensure accurate inventory valuation, proper COGS flow, and effective management of manufacturing variances. Support regular standard cost reviews. Budgeting, Forecasting & Decision Support Provide cost assumptions, GP projections, and analysis for budgets, forecasts, CapEx, and cost‑benefit studies. Identify opportunities to optimize cost and margin. Process & System Improvements Strengthen ERP costing processes, improve BOM and cost accuracy, and drive continuous improvement in costing methodologies and reporting. Qualifications Bachelor’s in Accounting/Finance/Economics 3–5 years of cost or management accounting experience in manufacturing industry Solid understanding of COGS, manufacturing processes, and margin drivers"
Senior Finance Manager,0.6742963183384587,"accountancy, accountant, accounting finance",8,0.41068380047515185,0.5501139907419894,ACC3714 – Startup Accounting,"The Mission We are building deep-tech infrastructure at the intersection of AI, spatial intelligence, and camera systems, the kind of company that scales fast, sells to governments, police, defence and enterprises. We are hiring a Finance Lead to own the company’s financial foundation as we scale. This role is responsible for end-to-end accounting, audit readiness, financial controls, and operating discipline. This is a hands-on leadership role. You will run the books, manage audits, build financial infrastructure, and work directly with the CEO on planning, capital management, and execution. You will help ensure the company scales quickly without financial fragility. If you are looking for a passive reporting role, this is not it. If you want to build systems that will hold up through growth, fundraising, and scrutiny, this role is for you. We’re looking for a Finance Lead who can own the numbers end-to-end - from day-to-day accounting to audits, board reporting, and scaling our financial systems for the next stage of growth. This is not a back-office role. You will sit close to the CEO, investors, auditors, and operators - and help the company move faster because finance is rock solid. Responsibilities Accounting & Financial Operations Own full-set accounting: GL, AP/AR, accruals, revenue recognition, and cash management Lead monthly, quarterly, and annual close with accuracy and speed Maintain audit-ready financials at all times Audit & Compliance Act as primary owner of statutory audits Liaise directly with external auditors, tax advisors, and regulators Ensure compliance with Singapore accounting and statutory requirements (SFRS/IFRS) Prepare statutory financial statements and supporting schedules Financial Planning & Control Build and maintain budgets, forecasts, and cash-flow models Track burn rate, runway, and cost structure Establish financial controls and internal processes appropriate for a scaling company Leadership & Stakeholder Support Work closely with the CEO and leadership team Support investor reporting, board materials, and due diligence Assist with fundraising, grants, and corporate structuring as needed Systems & Scale Design and improve accounting systems, tooling, and workflows Prepare the company to scale from early-stage to institutional standards Qualifications 5–10 years of experience in accounting, finance, or audit Strong experience owning full-set accounts Proven experience managing audits end-to-end Experience in startups, high-growth tech companies, or fast-moving environments preferred Solid understanding of Singapore accounting standards and compliance High attention to detail with strong execution discipline Preferred but not required CA / CPA / ACCA or equivalent qualification Experience with VC-backed companies or multi-entity structures What We Look For High ownership and accountability Comfortable operating in ambiguity and building structure from scratch Strong judgment under pressure Ability to balance speed with correctness Direct, clear, and precise communicator Why This Role Matters Finance is a core system, not a support function. This role ensures the company can scale, raise capital, and operate with confidence. You will help define how financial discipline is embedded into the company from day one. Compensation Market-competitive salary in Singapore, with long-term upside aligned to company growth. How to Apply Send a concise résumé and a short note explaining: What you’ve built What you’ve owned Why you’re ready for this level of responsibility COMPANY INTRO VIZZIO.AI - https://www.youtube.com/watch?v=m78txsvNq50 POLYTRON.AI - https://youtu.be/qPCMMhAij4o?si=z6sBOcQQ4hjGLIuL The Future of Autonomous Security & Surveillance - https://youtu.be/bgLJo5B2los DECK - https://www.canva.com/design/DAG6zna919E/hF3AjezzjacuAS-PSALzqQ/edit?utm_content=DAG6zna919E&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton"
"Accounting, Banking & Finance Executive",0.6742329417615052,"accountancy, accountant, accounting finance",8,0.4017831084821124,0.567598491843301,ACC1701 – Accounting for Decision Makers,"The Accounting, Banking & Finance Executive is responsible for
managing day-to-day accounting operations and banking activities with a high level of accuracy and accountability. This role suits candidates who are hands-on, independent, and experienced in full-cycle accounting. Manage assigned ledgers and accounting cycles Prepare journal entries, accruals, and reconciliations Execute month-end and year-end closing processes Prepare bank payment runs and perform bank reconciliations Liaise with banks, auditors, and internal stakeholders Prepare management accounts and financial schedules Support audits, tax filings, and statutory submissions Monitor cash flow and operational finance matters Requirements Degree in Accounting, Finance, or related field 3–6 years of relevant experience Strong understanding of accounting standards
and controls Proficient in Excel and accounting systems Ability to work independently and meet deadlines"
Finance Executive,0.6741681781291173,"accountancy, accountant, accounting finance",8,0.4070686517625371,0.556703587120512,ACC2707 – Corporate Accounting & Reporting I,"Key Responsibilities: Financial Reporting & Analysis: Prepare financial statements, analyze data, identify trends, and create reports for management. Budgeting & Forecasting: Assist in creating budgets, forecasting financial performance, and tracking performance against goals. Operations & Transactions: Manage invoices, process payments (AP/AR), reconcile bank statements, and handle expense reports. Compliance & Auditing: Ensure adherence to regulations, assist with tax filings (GST, income tax), and support external audits. System Support: Help with implementing new accounting software and maintaining financial records. Internal Support: Provide financial guidance and support to other departments, advising on fiscal procedures. Key Skills & Qualifications: Bachelor's degree in Accounting, Finance, or related field. Strong analytical and data management skills. Excellent attention to detail and accuracy. Good communication and interpersonal skills for collaborating with teams and management. Knowledge of financial regulations and accounting principles. Experience with accounting software (e.g., Dynamics 365 ) and system implementation is a plus."
Accounts Executive,0.6739624730115614,"accountancy, accountant, accounting finance",8,0.40424269487473297,0.5613269753083409,ACC1701 – Accounting for Decision Makers,"Key Responsibilities 1. Financial Accounting and Reporting ● Meticulously handle full set of Accounts - Accounts Receivable, Accounts Payable, and General Ledger entries, ensuring accuracy and completeness. ● Ensure timely and accurate posting of accounting entries, meeting all deadlines. ● Prepare monthly financial statements, including balance sheets, profit and loss statements, and cash flow reports, adhering to accounting standards. ● Perform TT payments for non-trade payments including customer refund request ● Monitor FX rates and deals regularly to facilitate payment process ● Assist in stock adjustment that initiated by other departments 2. Month-End Procedures ● Efficiently execute month-end closing procedures including AP aging, stock issue reconciliation, streamlining the process for accurate reporting. ● Conduct monthly bank reconciliations to ensure the accuracy of financial records. 3. Financial Analysis and Expertise ● Apply comprehensive knowledge of full sets of accounts (preferred) to enhance financial accuracy and reporting. 4. Additional Responsibilities ● Perform additional ad-hoc tasks assigned by the Manager to support the finance team. ● Adapt to the needs of the department and contribute where needed. Requirements: ● A minimum of a Diploma or Degree in Accounting. ● Minimum of 1 year of relevant accounting experience with knowledge of accounting fundamentals and concepts ● Ability to thrive in a fast-paced environment. ● Self-motivated with strong independent working skills. ● Excellent analytical and problem-solving abilities. ● Strong figure sensitivity and attention to detail. ● High level of integrity, accountability, and confidentiality. ● Proficiency in accounting software and Microsoft Excel. ● Candidates with extensive experience may be considered for more senior roles, with compensation adjusted accordingly."
Group Financial Controller (Consolidation),0.6735207423148983,"accountancy, accountant, accounting finance",8,0.40558424383269137,0.5564352239091083,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"Group Financial Controller (Consolidation) We are partnering with an international organisation to appoint a Group Financial Controller with responsibility for group consolidation, financial reporting, and oversight of statutory processes across multiple entities. This role sits within the group finance team and works closely with senior leadership, regional finance teams, and external advisors. Key Responsibilities. • Lead group consolidation and reporting on a regular basis in line with relevant accounting standards • Coordinate statutory reporting and audit processes across jurisdictions, working with local teams and external auditors • Partner with shared service or offshore teams to ensure quality, timeliness, and consistency of financial information • Support reporting to external stakeholders, including lenders and governance bodies, where required • Contribute to group governance, compliance, and structural matters in collaboration with senior finance leadership • Drive enhancements to consolidation, reporting, and control frameworks as the organisation continues to evolve Key Requirements • 8+ years of relevant experience in finance with proven team management • Qualified accountant (CA, CPA, or equivalent) • Strong experience in group consolidation and reporting within a multi entity environment • Solid technical accounting foundation, particularly under IFRS • Exposure to multinational or regional group structures • Comfortable working across geographies and engaging with multiple stakeholders Singapore citizen or PR only."
Accounts Assistant,0.6735058692408286,"accountancy, accountant, accounting finance",8,0.40844971062750074,0.5506299249491415,ACC2706 – Managerial Accounting,"Responsibilities: · Handle full set of accounts including GL and Reporting and
monthly/yearly closing. · Preparation of quarterly GST submission. · For book keeping accounts. Record and classify all
accounting transactions. Make sure correct accounts, posts, verifies and
balances debit and credit entries. Manage accurate and timely closing of books
for the monthly and yearly. · Check accounting transactions to locate and resolve
discrepancies. · To identify improvement areas and develop good accounting
control procedures and best practice to enhance accounting quality and
efficiency Keep accurate records. · Perform other related duties as assigned by accounts
manager. Requirements: · Candidate must possess at least Diploma or LCCI/ Degree in
Accountancy / ACCA Level 2 or equivalent · At least 1 – 2 years of relevant experience in full sets
of accounts · Prefer experience in Xero accounting software and
QuickBooks accounting software. · Positive attitude"
Accounting Executive / Accountant,0.6730975404782233,"accountancy, accountant, accounting finance",8,0.38677410513308097,0.5919394921249542,ACC3703 – Taxation,"Location: CT Hub, 2 Kallang Avenue, Singapore 339407 About Us: We are a professional accounting firm dedicated to providing high-quality services to our clients. We foster a collaborative and supportive work environment and strongly promote work–life balance. Responsibilities: Bookkeeping transactions for partial or full sets of multiple clients’ accounts. Prepare management accounts and director statements for year-end filing. Prepare quarterly GST returns. Prepare tax computations and Form C/CS for company income tax. Perform other filings, e.g., IR21, IR8A, GST registration. Perform ACRA filings. Perform any other duties as required. Requirements: Minimum qualification: LCCI/Diploma in Accounting or equivalent. At least 3 years of relevant working experience. Proficiency in Microsoft Office applications (Word & Excel). Strong sense of responsibility, maturity, self-initiative, proactivity, attention to detail, good interpersonal skills, and ability to work independently. Bilingual proficiency in English and Mandarin to effectively communicate with clients of different language backgrounds. Working Days: Monday to Friday Working Hours: 9:00 AM – 6:00 PM Performance Bonus Career Advancement Opportunities AZ HR PTE. LTD. EA Licence No : 25C2928 ZHANG JIE Reg No : R25141823"
Assistant Outsource Supervisor,0.6729031032783983,"accountancy, accountant, accounting finance",8,0.38951089060276206,0.5854937351864677,ACC3703 – Taxation,"Duties and Responsibilities: - Provide guidance to team members - Book-keeping and preparation of management accounts - Preparation of Statutory report (Financial Statements and Notes to the accounts) - Preparation of custom reporting packages based on client requirements - Where clients are audited, provide support with respect to services provided to the client - Cash management and payment processing - GST preparation and filing - Payroll processing · Preparation of payroll details (including calculation of OT, allowances etc.) · Payroll disbursement · Leave management · Preparation of IR8A and IR21 - Work independently under team manager - Propose resolution steps for issues that may arise with clients Requirements: - A degree in accountancy and/or equivalent professional qualification - At least 3.5 years of relevant experience from a professional services firm in an Business Process Outsourcing (Client Accounting) environment - Proficient with accounting software - Meticulous with good accuracy and attention to detail - Good communication and interpersonal skills - Good knowledge and understanding of Singapore requirements on accounting, GST and payroll"
Immediate!!! Senior Accountant (Cash Flow / WIP / Construction) AL70,0.6728077290910145,"accountancy, accountant, accounting finance",8,0.4042051731013753,0.5556282992523213,FIN2704 – Finance,"Job Summary The candidate is responsible for monitoring, analyzing and forecasting Group Cash Flow to ensure financial stability and support decision-making. The role focus on optimizing liquidity, managing working capital and involves monitoring projects and entities’ cash flow and ensure compliance with treasury policies. Responsibilities Track inflow and outflow across all project accounts Maintain updated records of the Group’s cash position Ensure sufficient liquidity to meet short-term obligations Develop and update short-term and long-term cash flow forecasts Analyze historical data and trends to improve forecasting accuracy Provide scenario analysis for cash flow under various business conditions Prepare monthly cash flow and working capital reports for management Conduct variance analysis to compare actual cash flow against job opening and Plan Identify and report on trends, risks and opportunities in cash flow Work with finance and operations teams to gather inputs for cash flow analysis Coordinate with accounts receivable and payable teams to improve cash conversion cycles Analyze and recommend strategies to improve working capital management Monitor and optimize payment and collection schedules Support the implementation of cash flow hedging strategies Ensure compliance with internal policies and regulatory requirements Automate and streamline cash reporting and forecasting processes Implement tools and systems to enhance visibility into cash flow Assist in audits and provide required documentation related to cash flow. Any other duties to be assigned from time to time Requirement Bachelor’s degree in relevant fields in Finance or Accounting Strong analytical and numerical skills Proficiency in financial modelling and forecasting tools Advance knowledge of Microsoft Excel and has experience in SAP systems Attention to detail and problem -solving abilities Effective communication and stakeholder management skills Candidates with experience/exposure in project cash flow will have an added advantage HOW TO APPLY: Interested applicants, please click on “Apply Now” or submit your resume to ref70@trustrecruit.com.sg Please include the following information: - Reason for leaving - Expected Salary We regret only shortlisted candidates will be notified. Important Note: Trust Recruit Pte Ltd is committed to safeguarding your personal data in accordance with the Personal Data Protection Act (PDPA). Please read our privacy statement on our corporate website www.trustrecruit.com.sg. Trust Recruit Pte Ltd EA License No: 19C9950 EA Personnel: Bong Cheong Leong (Alan) EA Personnel Reg No: R25158271"
Account  Manager | Full Sets | 5 Days | SS10,0.6726724216408747,"accountancy, accountant, accounting finance",8,0.36677182533578767,0.629818457532798,ACC3703 – Taxation,"Role: Account and Sale Support Manager Industry: Development Business Location: Jalan Besar 5 days | Mon to Thur [ 930am – 630pm | Fri [ 930am – 530pm] Salary: $4000 - $5500 [Depends on experience] Requirements: Diploma/Degree in Accounting, Finance, Business, or related field. Prefer experience with Account / Audit firm At least 3–5 years of relevant experience in accounting, tax, or corporate secretarial roles. Experience in managing or supervising a team is preferred. Strong knowledge of Singapore accounting standards, GST requirements, and corporate tax regulations. Familiarity with cloud accounting software such as Xero is an advantage. Job Description: We are looking for a dedicated and experienced Accounts & Sales Support Manager to lead our accounting and tax team while supporting the operations of our sales division. The ideal candidate will have a strong background in accounting, tax, and corporate secretarial work, with excellent leadership and client management skills. Key Responsibilities: Leadership & Management Lead and manage a team of accounting and tax executives, providing guidance, training, and performance management. Oversee daily operations of the accounting and tax department to ensure tasks are completed accurately, efficiently and within filing due dates. Accounting & Tax Review Review full sets of accounts and GST reports prepared by accounts executives. Review unaudited financial statements and corporate tax computations prepared by tax executives. Ensure all client deliverables and statutory deadlines are met consistently. Client Relationship Management Maintain a professional and positive working relationship with clients. Provide timely support, address queries, and ensure high client satisfaction. Sales Support Support the sales team in daily and ongoing operations, including documentation, client onboarding, grant application support, follow-ups on meeting deadlines, and coordination. Assist in preparing quotations, billings and communicating service deliverables to clients. Samuel Siaw The Supreme HR Advisory Pte Ltd EA No: 14C7279 Reg No: R2412474"
Accounting Manager ( Bugis ) - SS10,0.6726117789113761,"accountancy, accountant, accounting finance",8,0.37040442094889947,0.6222500526590811,ACC3703 – Taxation,"Account and Sale Support Manager Location: Jalan Besar Working Hours / Days: Mon to Thur [ 930am – 630pm | Fri [ 930am – 530pm] Salary: $4000 - $5500 [Depends on experience] Diploma/Degree in Accounting, Finance, Business, or related field. Prefer experience with Account / Audit firm At least 3–5 years of relevant experience in accounting, tax, or corporate secretarial roles. Experience in managing or supervising a team is preferred. Strong knowledge of Singapore accounting standards, GST requirements, and corporate tax regulations. Familiarity with cloud accounting software such as Xero is an advantage. Job Description We are looking for a dedicated and experienced Accounts & Sales Support Manager to lead our accounting and tax team while supporting the operations of our sales division. The ideal candidate will have a strong background in accounting, tax, and corporate secretarial work, with excellent leadership and client management skills. Key Responsibilities Leadership & Management Lead and manage a team of accounting and tax executives, providing guidance, training, and performance management. Oversee daily operations of the accounting and tax department to ensure tasks are completed accurately, efficiently and within filing due dates. Accounting & Tax Review Review full sets of accounts and GST reports prepared by accounts executives. Review unaudited financial statements and corporate tax computations prepared by tax executives. Ensure all client deliverables and statutory deadlines are met consistently. Client Relationship Management Maintain a professional and positive working relationship with clients. Provide timely support, address queries, and ensure high client satisfaction. Sales Support Support the sales team in daily and ongoing operations, including documentation, client onboarding, grant application support, follow-ups on meeting deadlines, and coordination. Assist in preparing quotations, billings and communicating service deliverables to clients. Samuel Siaw The Supreme HR Advisory Pte Ltd EA No: 14C7279 Reg No: R2412474"
Senior Finance Executive,0.6724623687881311,"accountancy, accountant, accounting finance",8,0.387791954670185,0.5867279346002856,ACC3703 – Taxation,"Job responsibilities: Accounting and financial reporting Handle preparation of full set of accounts including posting journal entries, preparation of P&L and balance sheet schedules, accurate and timely transaction bookings of monthly expenditure, payroll, fixed assets, accruals etc. Assist in month end, quarter end and year end close by preparing financial reporting according to local and corporate requirements Assists project cost analytics and reporting Prepare bank reconciliations Prepare monthly and quarterly cashflow forecast Assist in forecasting and budgeting exercise Maintenance of accounting system Audit, tax and banking matters Handle inquiries from internal and external auditors, tax agent, tax authorities Prepare detailed financial statement, audit schedules and audit-related documentations Prepare and submit quarterly GST reports, annual income tax filing, withholding tax, etc Liaise with company secretary for corporate finance matters Liaise with bankers for letter of credit, banker’s guarantee, performance bond, respond to bank inquiries Sales operations Perform invoicing and collection matching to accounts receivables Prepare sales orders, revenue, margin and backlog tracking reports Prepare Accounts Receivables Aging report and monitoring Accounts Payable Process payments in an accurate and timely manner Process invoices with 3 ways match, ensuring accurate matching between invoice, PO and GRN, handle miscellaneous invoices Proper filing and documentation of payment vouchers Review AP aging reports, follow up on vendors' Statements of Accounts and audit confirmations Ensure inter-company transactions and balances are tracked and reconciled Validate and process monthly expense claims for employees Undertake special assignments and project requirements as needed. Requirements: Min. Diploma in Accountancy or ACCA/CPA equivalent Preferably with working experience in handling full set account and in-depth knowledge of Singapore Financial Reporting Standards (SFRS), and Income Tax Acts (ITA) Experience in project costing Experience in GST and withholding tax is an added advantage Proficient in MS Office, especially MS Excel and MS PowerPoint Good accounting system knowledge Exceptional attention to detail and the ability to meet tight deadlines Immediate availability or ability to start work within a short period is advantageous."
