title,description,avg_similarity
Senior E&A Engineer,"Roles & Responsibilities Position Snapshot Location: Tuas, Singapore Company: Wyeth Nutritionals, Singapore Type of role: Permanent Joining Nestlé means you are joining the largest Food and Beverage Company in the world. At our very core, we are a human environment – passionate people driven by the purpose of enhancing the quality of life and contributing to a healthier future. A Nestle career empowers you to make an impact locally and globally, as you are provided with the opportunity to make a mark and stand out, as long as you seek it. With Nestle, you are enabled and encouraged to grow not only as professionals, but also as people.' As a Senior E&A Engineer, you will be responsible to provide support for Manufacturing Execution Systems (MES), Electricity and Automation (E&A) professional and technical operational activities and participation in CAPEX projects; doing so in line with corporate guidelines, enforcing that all MES-E&A activities enhance business objectives, product quality and plant operation/performance while ensuring that people health and safety, product safety, and environment are never compromised. A day in the life of a Senior E&A Engineer... Excel in Industrialisation: Participates in Capital Investments projects in the factory ensuring that the technical solution follows corporate and market standards and is delivered with the expected quality, being on time and in budget. Responsibilities include: the preparation of the user and technical specifications, coordinating the requirements of the main users (production, quality, etc.), the follow up of the solution development, the pre-test, implementation and training of operators and maintenance crews. Must fully understand the technical details of the MES-E&A solutions in all projects. Product and Process Mastership: MES-E&A engineers play a key role in the continuous improvement of our factories through mastering the process and product characteristics. The MES-E&A engineer must have a deep insight of the processes, and continuously strive for the improvement of quality, safety or efficiency while protecting the technological know how and competitive advantage. Manage existing assets: Ensure Process and Equipment Safety for people, products and environment and that one exhibits an attitude of absolute intolerance for unsafe situations. Participates in the implementation of engineering tools at site level (i.e. NSAT, NEST, AMM, etc.), and in the M&I activities in the factory ensuring realibility of the assets. Functional Guidance: Execute the strategy of the market in terms of MES, Electricity and Automation in alignment with corporate standards best engineering practices. What will make you successful: Minimum 5 years Automation and/or MES engineer with Electrical experience Personnel Supervision (of technical teams, contractors or other 3rd parties) Participation in the development of engineering projects as part of a multidisciplinary team (preferably including different products and technologies in Electrical and Automation areas) Participation in the start-up of technical equipment(s) and/or production line(s) Self Management following defined KPIs/Objectives, and proactively tracking them Exposure to TPM, preventive maintenance planning and/or maintenance execution desired but not required",0.28030777720401656
Senior Process Engineer,"Roles and Responsibilities: Provide technical leadership in lab and pilot experiments and lead process & design engineering through PFD/P&ID, Aspen modelling, heat & material balance, equipment sizing, vendor packages, and PHA. Translate experimental learnings into commercial‑scale designs. Key Responsibilities Plan/oversee pilot operations: troubleshooting, test planning, data validation, scale‑up evaluation. Define KPIs & success criteria; enforce reproducible methods and robust documentation. Lead conceptual & detailed PFD/P&ID draft design basis and project schedules. Build/validate Aspen Plus (or equivalent) models; produce H&MB for plant configurations. Perform sizing (reactors, columns, pumps, tanks, instrumentation) and develop equipment lists/specs. Coordinate vendor engagement; review Basic Engineering Packages; lead FAT/SAT, commissioning. Prepare cost estimates, feed into TEA. Lead/participate PHA/HAZOP; author SOPs for start‑up, shutdown, emergency & sampling. Champion safety, continuous improvement, and knowledge transfer. Qualifications Degree in Chemical/Process Engineering. 8–12+ years in process design & scale‑up, Aspen modelling, vendor mgmt., and pilot testing. Strong technical writing and cross‑functional collaboration.",0.2799970873356575
Engineering Assistant / Technician (MNC/Office Hour/West),"Engineering Assistant / Technician (Industrialization) 📍 Location: West Region About the Role We are looking for a hands-on Engineering Assistant / Technician to support our Industrialization and New Product Introduction (NPI) activities. This role works closely with engineers to help bring new products from design into smooth, efficient manufacturing. If you enjoy working on the production floor, documenting processes, and supporting new product builds, this role is for you. Key Responsibilities Support Industrialization Engineers on new product introduction (NPI) and continuation projects Assist in setting up and documenting production floor layouts Create Work Instructions (DWI) and process flow diagrams Collect and analyze basic manufacturing process data Support prototype and pilot builds Assist with process improvement and cost reduction initiatives Collaborate with cross-functional teams to meet project goals Communicate clearly with engineers, production teams, and stakeholders Requirements Diploma / ITE in Electrical, Electronics, or related engineering field Minimum 3 years’ experience in manufacturing or assembly environment Familiar with manufacturing processes and documentation Basic problem-solving skills and attention to detail Comfortable using Microsoft Office, Visio (or equivalent) and email Organized, proactive, and able to work well with different teams Benefits / Perks: Hands-on experience in new product launches Exposure to manufacturing engineering and industrialization 📩 Apply now and grow your career! (Only shortlisted candidates will be notified) EnviroDynamics Solutions Pte Ltd I EA License No.: 12C6285 Lee Pui Shan I Reg. No: R25157211 Email CV to : jessicalee@envirodynamics.com.sg By submitting your personal data and/or resume, you give consent to the collection, use and disclosure of your personal data and/or resume by the company (or its agent) for the purpose of the processing and administration by company relating to this job application",0.27885763328292573
Laboratory Analyst,"Roles and Responsibilities: Perform raw material, intermediate and final product Quality analysis Interpret and report test results accurately and timely based on test method Compliance to HSEQ systems requirement Upkeep safety and quality standards, data integrity Maintenance of equipment calibration Manage and maintain chemicals, reagents and consumables, quality records Chemical waste management according to regulatory requirements Other work as assigned by Superior Our Requirements: NITEC/Diploma in Science related field 3-5years experience in analytical laboratory environment Hands-on experience with analytical equipment and chemicals Able to multi-task in a fast-paced environment Meticulous to detail Strong commitment to safety and quality Experience with LIMS and SAP system is advantageous",0.2745164945557511
Contract Technician - Till End of Dec (Lifescience MNC) - $2000 #HKH,"Assemble Single-Use Bio-Processing Containers for critical sterile liquid-handling applications in the biopharmaceutical industry. Working environment is in Class 7, Cleanroom environment Follow standard work instructions and interpret technical drawings to ensure consistent product quality. Maintain strict adherence to ISO 13485:2016, ISO 22301:2019, and current Good Manufacturing Practices (cGMP) documentation standards to ensure regulatory compliance and quality assurance. Complete all relevant training before performing any task. Timely completion of relevant batch records with adherence to Good Documentation Practice (GDP). Participate in Practical Process Improvements (PPI) to improve production efficiency and product quality. Adhere to all safety protocols and guidelines to maintain a safe working environment. Work collaboratively with team members, including engineers, quality assurance, and maintenance personnel. Communicate effectively with supervisors and colleagues to ensure smooth production operations. Ensure accurate storage and handling of materials to prevent contamination or damage. Perform any other duties as assigned by the Manager Requirements Min NITEC in any engineering courses No exp provided - Training provided Mon to Fri, office hours Interested candidates, please forward your resume to kevynhuang@recruitexpress.com.sg Consultant: Huang Jingsheng Kevyn (R1333338) Recruit Express Pte Ltd (99C4599)",0.27286005635945343
MNC Lab Technician / Chemical Technician / Entry level /Junior 5Days,"Entry level / Junior welcome apply 5 days work week / Permanent Role / Company transport provided Full training provided !! Job Responsibilities : * Perform quality control analysis for in-coming, intermediate and final products * Carry out calibration of equipment and ensure in working condition * Ensure activities in the laboratory are safe * Maintain up to date analysis reports Job Requirements : * Nitec / Diploma in Chemical Process Technology / Chemistry or equivalent * Preferably with hand on experience in sampling, preparation and analysis for liquid samples * Prefer experience in handling laboratory analytical equipment Good Pay + Good allowance + Good Bonus Interested candidates please send an updated Resume / CV  in Ms Word format to lilian@recruitflash.com or WhatsApp’s your resume to 98332779 ( no Calls) Consultant in-charge : Quah Li Lian (Lilian) ( Registration No: R1983286 )",0.2722105527892816
Chemical Engineer (Technical Service),"1.    Monitoring and
  troubleshooting current chemical programs through plant data analysis,
  laboratory results and communicating the same to relevant personnel (Clients
  and within company) 2.    Respond to Clients clarifications
  / concerns in a timely manner and escalating to manager, if necessary, to
  ensure customer satisfaction. 3.    Value additional proposition and initiatives for customers 4.    Identify new business opportunities and assist in pursue and gathering information and preparation of reports. 5.    Prepare troubleshooting and finding reports for any incidents happen. 6.    Engaging with clients on proposing improvement plans to the units for operational excellence through reliability and safety. 7.    Share findings with technical team to discuss on arising concerns and seeking solution from them. 8.    Discussion and coordination with technical team for new programs and KPI achievement 9.    Oversee inventory and delivery planning for Customer to prevent disruption to operations. 10.  Assist in technical monitoring/analysis/troubleshooting of other
  programs where applicable 11.  Timely submission and improvement to customer’s daily/monthly monitoring
  reports. 12.  Co-ordinate with Site technicians on site activities in ensuring
  HSSE compliance and housekeeping.",0.27180346136506284
Senior / Technical Service Engineer (Chemical ),"1.    Monitoring and troubleshooting current chemical programs through plant data analysis, laboratory results and communicating the same to relevant personnel (Clients
  and within company) 2.    Respond to Clients clarifications / concerns in a timely manner and escalating to manager, if necessary, to ensure customer satisfaction. 3.    Value additional proposition and initiatives for customers 4.    Identify new business opportunities and assist in pursue and gathering information and preparation of reports. 5.    Prepare troubleshooting and finding reports for any incidents happen. 6.    Engaging with clients on proposing improvement plans to the units for operational excellence through reliability and safety. 7.    Share findings with technical team to discuss on arising concerns and seeking solution from them. 8.    Discussion and coordination with technical team for new programs and KPI achievement 9.    Oversee inventory and delivery planning for Customer to prevent disruption to operations. 10.  Assist in technical monitoring/analysis/troubleshooting of other
  programs where applicable 11.  Timely submission and improvement to customer’s daily/monthly monitoring
  reports. 12.  Co-ordinate with Site technicians on site activities in ensuring
  HSSE compliance and housekeeping.",0.27180346136506284
Quality Control Manager (3 years contract/ Research),"Responsibilities ·               Develop and drive a strategic roadmap for yield improvement and defect reduction across critical process modules. ·               Lead the design and maintenance of advanced, real-time Statistical Process Control (SPC), Fault Detection and Classification (FDC), and Advanced Process Control
(APC) systems to stabilize and optimize all fabrication steps. ·               Cross-contamination management to achieve balance between research and development flexibilities in integration runsheet flow path vs process tools health and process repeatability. ·               Small volume prototype protocol and product and process control plan alignment and set-up with requestor, process margin runs till demonstration of product SPC repeatability and line defect and electrical yield. ·               Serve as the technical expert and primary quality interface for key customers,
leading customer audits, addressing quality-related concerns, and driving
customer-specific quality improvement plans. ·               Direct and oversee high-level, cross-functional root-cause analysis (RCA) and
corrective and preventive action (CAPA) teams for major process excursions,
non-conformances, and field returns, utilizing methodologies like 8D or Six
Sigma ·               Oversee the selection, qualification, and maintenance of all in-line and off-line
metrology and defect inspection tools, ensuring measurement system accuracy
(Gage R&R) and high data quality. ·               Collaborate with Process Integration and R&D teams to define, qualify, and stabilize robust manufacturing process windows for all new product introductions (NPI),
ensuring Design for Manufacturability (DFM) principles are met. ·               Leverage large-scale manufacturing data (Big Data) to identify subtle process drifts, predict failures, and proactively implement controls. ·               Lead, mentor, and manage a team of Quality Engineers, Process Control Engineers, and Technicians, setting performance goals, developing career paths, and fostering a culture of ownership and data-driven decision-making. ·               Collaborate closely with all stakeholders to balance the trade-off between quality stability, process efficiency, and tool uptime. Requirements ·               Degree in Engineering, Materials Science, Chemical Engineering, or a related technical field. ·               Preferable 10+ years of experience in the semiconductor industry, with a minimum of 5 years in a leadership/management role focusing on Process Control, Quality Assurance, or Yield Engineering within a Fab environment. ·               Deep technical knowledge of semiconductor fabrication processes in different
modules. ·               Expert-level knowledge of Statistical Process Control (SPC), Design of Experiments (DOE), Failure Mode and Effects Analysis (FMEA), and Lean/Six Sigma methodologies (Black Belt certification highly preferred). To find out more about this opportunity, please contact Lionel Liew at lionel.liew@gmprecruit.com . We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd  |   EA Licence: 11C3793
|   EA Personnel: Lionel Liew   |  
Registration No: R1330693 This is in partnership with the Employment and Employability Institute Pte Ltd (“e2i”). e2i is the empowering network for workers and
employers seeking employment and employability solutions. e2i serves as a
bridge between workers and employers, connecting with workers to offer job
security through job-matching, career guidance and skills upgrading services,
and partnering employers to address their manpower needs through recruitment,
training, and job redesign solutions. e2i is a tripartite initiative of the
National Trades Union Congress set up to support nation-wide manpower and
skills upgrading initiatives. By applying for this role, you consent to GMP
Technologies (S) Pte Ltd’s PDPA and e2i’s PDPA .",0.2713850435270247
Senior Sales Executive (Water Quality/Scientific/Analytical Instruments),"Develop customer proposals, commercial documents, and solution presentations tailored to project needs. Build and maintain strong working relationships with strategic customers across utilities, advanced manufacturing facilities, industrial operators, and project partners. Coordinate closely with internal specialists to align technical capabilities, service support, and customer expectations. Requirements: Degree in Chemical engineering or equivalent At least 3 years of B2B sales experience in industrial or environmental solutions. Proactive mindset with a balance of strategic thinking and practical execution. If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com Please note that only shortlisted candidates will be notified. For more job opportunities, please visit our website at www.recruit-expert.com EA Licence: 19C9701 Registration: R1326740",0.27106642963923827
