title,description,avg_similarity
ACMV DESIGN ENGINEER,"•	Taking the conceptual design through to implementation and handover •	Ensuring sustainability targets are incorporated into the design •	Progressing the design in accordance with the Design Checklist •	Design the entire layout of project for ACMV, Aircon, Chiller etc including heat load calculation, flow/static calculation. •	Review and align ACMV design drawings to ensure compliance with design specifications and guidelines",0.28758870435699085
Sales & Marketing Manager | Oil & Gas / Utilities Specialist,"Up to S$5,000 Basic + S$800 Transport Allowance + AWS + Performance Bonus. Ubi Techpark (10 Ubi Crescent). Monday – Friday | 8:30 AM – 6:00 PM. Marine, Oil & Gas, Petrochemical, Utilities, and Power Plants. Must possess a Valid Class 3 License and Own Vehicle. Industry Overview Join an established technical solutions provider as a Sales & Marketing Manager. This role is designed for a high-caliber professional with a strong technical foundation in Electrical or Electronics Engineering . You will leverage your existing network within the Oil & Gas and Power sectors to drive strategic growth, managing complex technical clarifications and working alongside design engineers to deliver specified products to EPC contractors and end-users. Responsibilities: Strategic Growth: Develop and implement comprehensive sales and marketing plans to expand market share and achieve revenue targets within assigned territories. Technical Specification: Work closely with customers and design engineers to specify products that meet exact project requirements. Technical Clarification: Lead technical discussions and clarifications based on customer specifications to ensure solution feasibility. Business Development: Actively explore new business opportunities and maintain long-term relationships with key decision-makers in the O&G and Utilities sectors. EPC Coordination: Liaise with EPC contractors to secure project inclusions and manage high-value tenders. Market Intelligence: Monitor industry trends and competitor activity to refine marketing strategies. Job Requirements: Diploma or Degree in Electrical / Electronics Engineering . Minimum 5 years of sales experience with a strong network in Marine, Oil & Gas, Petrochemical, or Power Plants . Must have a valid Class 3 driving license and own a car (Transport allowance of $800 provided). Exceptional presentation, interpersonal, and communication skills to influence stakeholders at all levels. Others Information: Comprehensive Package: Benefit from a high transport allowance and a structured bonus system including guaranteed AWS . Please indicate the following information in your resume: Current & Expected salary. Details of your existing network/contacts within the O&G or Power sectors. Availability to commence work. We regret only shortlisted candidates will be notified. All applications will be treated with the strictest confidence.",0.28749360202803814
Bim Modeller,"Key Responsibilities: •⁠  ⁠Perform 3D BIM modeling for MEP services, with focus on ACMV, Electrical, Fire Protection, and Plumbing & Sanitary (P&S) systems. •⁠  Modeling for MEP Services (especially Plumbing and Sanitary Service) •⁠  ⁠Provide AutoCAD drawings and BIM models to support the project team. •⁠ Prepared shop drawing for submission and As-Built Drawings for site inspection. •⁠  ⁠Update models based on the latest Engineer’s Instructions (EIs) from consultants. •⁠  ⁠Prepare and submit construction shop drawings, detail drawings, and as-built drawings in compliance with project BIM standards. •⁠  ⁠Develop standard installation details for the company and review them with engineers prior to submission. •⁠  3D Co-ordination & clash detection for MEP service in Revit and Navisworks Manage •⁠  ⁠Coordinate with site engineers on detailed drawings, penetration layouts, and additional sketches required by consultants. •⁠  ⁠Manage and submit Combined Services Drawings (CSD) for BIM coordination. •⁠  ⁠Prepare and submit monthly BIM progress reports to the BIM Manager. •⁠  ⁠Maintain accurate records of drawings, reports, and documentation for the project. Basic Technical Software Skills: Microsoft Tool - Microsoft World - Microsoft Excel - Microsoft Power Point Drafting Tool - Auto CAD Modeling Tool - Revit (MEP)",0.2874158455477914
INFORMATION TECHNOLOGY MANAGER,"about the company A premier global investment banking institution dedicated to technological innovation and excellence in global markets. The organization prides itself on a high-performance culture, acting as a strategic partner to front-office operations and delivering sophisticated trading solutions. about the job This is a strategic leadership role focused on enhancing global markets technology efficiency and delivering high-quality functional solutions for front-office stakeholders. Evaluate stakeholder requirements to design and develop proposals that optimize global trading platform efficiency. Oversee the functional delivery, implementation, and deployment of flagship trading systems to meet business expectations. Manage comprehensive testing phases, including system integration and user acceptance testing, within formal release cycles. Provide expert support to resolve complex issues related to market data, profit and loss reporting, and trade booking. Serve as a technical advisor to develop long-term domain roadmaps that align enterprise vision with business and technical constraints. skills and experience required Minimum of 3 years of experience as a business analyst or consultant within a front-office or product control environment. Deep functional knowledge of common traded financial instruments and investment banking workflows. Proven track record in gathering requirements and drafting functional specifications for large-scale financial projects. Prior experience with tier-1 trading platforms and delivering high-quality solutions within a project framework. Please click on the 'apply' button to apply online. For more information, please reach out to Amrita Chandran. (EA: 94C3609 / R1440037)",0.2872126517965388
"Lead Infrastructure Engineer, Network Connectivity","Assume a vital position as a key member of a high-performing team that delivers infrastructure and performance excellence. Your role will be instrumental in shaping the future at one of the world's largest and most influential companies. As a Lead Infrastructure Engineer at JPMorgan Chase within the Infrastructure Platforms, you apply deep knowledge of software, applications, and technical processes within the infrastructure engineering discipline. Continue to evolve your technical and cross-functional knowledge outside of your aligned domain of expertise. You will be responsible for leading end-to-end delivery of network and connectivity services across the APAC region. You will partner with internal business stakeholders, service delivery teams and external telecom providers to ensure high-quality, timely, and cost-effective deployment of network solutions that meet business requirements and engineering standards. Job responsibilities • Oversee service delivery for all connectivity projects across APAC, ensuring solutions are implemented on time, within budget and to defined quality standards • Partner with internal stakeholders and technology teams to capture and translate business connectivity requirements into executable network solutions • Coordinate with telecom service providers, vendors, and internal engineering teams throughout the delivery lifecycle – from design to acceptance testing and handover to operations. • Track project progress, identify risks and implement mitigation plans to ensure seamless delivery and stakeholder satisfaction. • Manage change control, cost governance, and documentation across all connectivity projects. • Support regional and global network strategy execution, contributing to process improvements and service optimization initiatives. • Maintain strong relationships with key suppliers, driving performance against SLAs and service improvement plans. • Contribute to capacity planning, data analytics and reporting, transforming delivery data into actionable insights for senior management. Required qualifications, capabilities, and skills • Minimum 5+ years of experience with proven project or service delivery management background within a global financial or regulated enterprise environment. • Bachelor’s Degree in Computer Science, Cybersecurity, Data Science, or related disciplines • Deep knowledge of networking and telecommunications technologies (Layers 0-3), including dark fiber, DWDM, Ethernet, IP-VPN, DIA, broadband, cellular and satellite connectivity. • Experience working with telecom service providers and managed service providers, including contract and SLA oversight. • Excellent communication and stakeholder management skills, with the ability to influence and build trust across business and technical domains. • Solid organizational and time management skills, with the ability to manage multiple concurrent project across geographies. • Experience using Atlassian tools (Jira and Confluence) for workflow, documentation and reporting. Preferred qualifications, capabilities, and skills • Familiarity with cloud connectivity and hybrid architectures. • Data analytical skills – ability to interrogate, model and visualise large datasets to identify trends, cost drivers, or delivery risks. • Exposure to lean process improvement or continuous improvement methodologies • Experience in vendor governance and service improvement planning a plus. • Professional certifications such as PMP, ITIL, or networking vendor accreditations are desirable. To apply for this position, please use the following URL: https://ars2.equest.com/?response_id=709bad5a2d1c2338253d00857534cdd8",0.28720836260724186
Senior Technical Architect,"Company Overview / Employee Value Proposition Capgemini is an AI-powered global business and technology transformation partner, delivering tangible business value. We imagine the future of organizations and make it real with AI, technology and people. With our strong heritage of nearly 60 years, we are a responsible and diverse group of 420,000 team members in more than 50 countries. We deliver end-to-end services and solutions with our deep industry expertise and strong partner ecosystem, leveraging our capabilities across strategy, technology, design, engineering and business operations. The Group reported 2024 global revenues of €22.1 billion. Job Summary The Senior Technical Architect leads the design and delivery of end-to-end architectures, driving digital transformation initiatives and ensuring successful outcomes for banking and insurance clients. Responsibilities Lead enterprise, solution, and application architecture to deliver scalable and effective technology solutions aligned with business goals Architect cloud-native, API-driven, microservices-based solutions to enable agile and modular system designs Drive architecture governance by establishing reusable assets and standards to ensure consistency and quality across projects Lead solution design and technical proposals for RFPs and large-scale transformation deals to support business growth Act as a trusted advisor to CIOs and CTOs by shaping transformation programs across channels, payments, and cloud environments Present architectural vision and recommendations to senior stakeholders to influence strategic decision-making Collaborate with Sales teams to define innovative solutions and delivery models that meet client needs Provide architectural guidance throughout delivery phases to ensure compliance with regulatory requirements and performance standards Serve as the final escalation point for complex technical decisions to mitigate risks and resolve challenges Drive engineering excellence by promoting DevOps, Site Reliability Engineering (SRE), Continuous Integration/Continuous Deployment (CI/CD), and automation practices Champion innovation initiatives including AI integration and cloud modernization to enhance technology capabilities Lead the development of real-time data platforms and API ecosystems to support dynamic business operations Conduct architecture assessments and modernization planning to continuously improve technology landscapes Mentor architects and engineers to build technical capabilities and foster professional growth Support hiring and upskilling efforts to strengthen the architecture practice across Southeast Asia Develop reusable accelerators and standards to improve efficiency and quality in architecture delivery Contribute to architecture governance frameworks to maintain alignment with organizational objectives Shape deal constructs and solution estimates to support financial and commercial accountability Support margin protection and participate in account planning and solution qualification to drive business success Required competencies and certifications Deep expertise in financial services industry (FSI) architecture to address sector-specific challenges Proven experience designing and implementing cloud, microservices, API, and data engineering solutions Strong communication skills with C-level executives to effectively convey architectural strategies and influence outcomes Minimum 15 years of technology experience with demonstrated leadership in architecture roles",0.2871818495285503
Engineering Performance Improvement Manager(BHS),"Job Description: Team Development & Succession Planning - Recruit, onboard, and mentor a team of six engineers: Operations
Engineer, Maintenance Engineer, PLC Engineer, Network Engineer, and Data Analyst/QA. - Design and implement a structured development program to prepare the CIT team for future O&M leadership roles. - Facilitate cross-training and job shadowing with the current O&M team to ensure seamless knowledge transfer. Operational Excellence & Innovation - Lead continuous improvement initiatives focused on system uptime,
process efficiency, and service quality. - Apply Lean, Six Sigma, and root cause analysis methodologies to identify and resolve operational bottlenecks. - Drive automation and digital transformation projects to modernize support workflows. - Ensure SOPs reflect current practices and are always
up to date Strategic Alignment & Stakeholder Engagement - Align CIT objectives with Company Group’s lifecycle support strategy
and customer SLAs. - Collaborate with internal stakeholders (engineering, IT, operations) and external partners (Changi Airport Group) to ensure alignment and transparency. - Represent the CIT in strategic planning and performance review meetings. Performance Monitoring & Reporting - Define KPIs
for team performance, project impact, and readiness for succession. - Develop dashboards and reports to track progress and present insights and
improvement opportunities to senior leadership. Requirements: ·      
Bachelor's degree in
mechanical, electrical Engineering, operations or related discipline - Minimum 7 years of experience in operations,
maintenance, or continuous improvement roles. -Minimum 3 years proven experience in team leadership
and talent development. -Lean Six Sigma certification (Green Belt or higher)
preferred.    
-Familiarity with airport systems, PLCs, networks,
predictive maintenance and data analytics tools is a strong advantage. ·   Excellent communicator, able to communicate and present to internal and external stakeholders Knowledge in MS Office, MS Project, MS Visio Functional skills: Technical Proficiency: Strong understanding of operations and maintenance processes and customer support systems. Leadership: Ability to lead, motivate, and manage a diverse team effectively. Problem-Solving: Strong analytical skills to identify issues and implement effective solutions. Communication: Excellent verbal and written communication skills to interact with team members
and other departments, including the customer and airport stakeholders. Project Management: Ability to manage multiple projects simultaneously, ensuring timely
and efficient completion. Attention to Detail: Keen eye for detail to ensure high standards of maintenance and
operational efficiency. Customer Focus: Strong commitment to delivering high-quality customer service and
satisfaction. Strategic and systems thinking Change management Soft skills: Communication and interpersonal skills (3-experienced)
Problem-solving and decision-making (3-experienced)
Conflict resolution (3-experienced)
Adaptability and flexibility (3-experienced)
Time Management",0.2871781745313832
Application Support Analyst,"about the company A prominent global financial services institution committed to digital innovation and operational excellence. The organization fosters a dynamic and collaborative culture, focusing on mission-critical banking systems and robust risk management frameworks. about the job Join a specialized service recovery team as a technical specialist focused on enhancing the stability and reliability of enterprise-level risk systems. Provide proactive technical support and incident management for specialized risk platforms to ensure seamless business operations. Execute standardized change control procedures and manage application releases following strict financial industry guidelines. Collaborate with engineering teams to investigate technical issues, analyze impacts, and validate fixes for production environments. Lead disaster recovery and business continuity exercises while overseeing infrastructure-related upgrades. Act as a strategic liaison between business users and technical teams, providing detailed root-cause analysis and regular status updates. skills and experience required At least 5 years of application support experience within a financial institution or banking environment. Deep competency in risk domains, including enterprise, credit, or operational risk frameworks. Technical proficiency with tier-1 data analytics software, database management systems, and enterprise scheduling tools. Hands-on experience in a high-pressure production support role, including shift-based rotations and ITIL-driven environments. Proven ability to document standard operating procedures and identify potential production risks to drive continuous improvement. Please click on the 'apply' button to apply online. For more information, please reach out to Amrita Chandran. (EA: 94C3609 / R1440037)",0.2869400981597645
Pricing Analyst- Asia Pacific Region,"Requisition ID: Job Location: Singapore – Jurong Island To submit application, please click below posting link or copy and paste to a new browser: https://chevron.wd5.myworkdayjobs.com/jobs/job/Singapore-Central-Singapore-Singapore/Pricing-Analyst--Asia-Pacific-Region_R000068660 Responsibilities for this position may include but are not limited to: The Pricing Analyst position plays a critical role in supporting profitability, margin optimization, and sustainable growth within the Asia Pacific region. This role is responsible for executing, and continuously improving pricing strategies, tools, and processes that respond to market dynamics, cost structures, and customer needs. The position works closely with Sales, Finance, Supply Chain, Optimization, and other internal stakeholders to ensure pricing decisions are analytically sound, operationally effective, and strategically aligned. Responsibilities for this position may include but are not limited to: Support the execution of pricing strategies across the Asia Pacific region by delivering data‑driven insights and pricing recommendations aligned with customer needs, market dynamics, and cost drivers to the Regional Sales team. Work closely with the Sales team, the role analyzes pricing data, monitors market and cost conditions, and supports day‑to‑day pricing decisions to help achieve margin and volume objectives. Develop and maintain pricing models, dashboards, and reports that improve visibility into pricing performance, margins, and market trends. Contributes to the continuous improvement of pricing processes and tools by identifying trends, supporting automation or process enhancements, and ensuring pricing structures and governance are applied consistently and accurately. Job Requirements Bachelor’s degree as minimum education, preferably in Business, Finance or related Demonstrated ability to gather, manipulate, analyze data to draw valid conclusions Exceptional problem solving, analytical and critical thinking skills Proficient in project management, with strong challenging status quo mindset to drive improvement Ability to proactively identify improvement opportunities to existing processes Strong commercial acumen, able to connect from data analysis to market insight and to business/ pricing action Excellent interpersonal and communication skills Proficiency with PowerBI, Power Automate and Sharepoint Preferred Qualifications Pricing experience and knowledge of pricing systems is an advantage Proficiency with Python and Data Science techniques and tools are an advantage",0.28689320532640666
Quant Developer - C++,"Opportunity to build and maintain high‑performance trading systems collaboration with Quant Researchers About Our Client My client is a technology‑driven trading firm known for building ultra‑reliable, high‑performance systems that power sophisticated quantitative trading strategies. The company fosters a highly collaborative engineering culture, encourages technical excellence, and provides access to cutting‑edge hardware and tooling to support low‑latency, large‑scale trading operations. With a focus on innovation, technical depth, and reliability, Metabit offers engineers the environment to make direct, measurable impact on trading outcomes. Job Description Develop, enhance, and maintain equity and futures trading products to ensure robust performance in live environments. Collaborate closely with Quantitative Researchers to deploy, optimize, and iterate diverse algorithmic trading strategies at scale. Ensure the stable, reliable operation of mission‑critical trading systems and manage production incidents during trading hours. Drive system performance improvements across computation, storage, networking, and hardware layers. Implement engineering best practices including CI/CD, code reviews, and tooling to improve service reliability and developer workflows. The Successful Applicant The ideal candidate holds a Bachelor's degree or higher in Computer Science or a related discipline, with at least 5 years of experience in software engineering or systems development. They are proficient in Linux and skilled in either C++ plus a scripting language, or Python 3 paired with a strongly typed language such as Java, Go, or Rust. They bring strong knowledge of production lifecycle management, system reliability engineering, and modern development best practices including Git and CI/CD. A passion for quantitative trading, strong problem‑solving abilities. Candidates with ACM/ICPC or national informatics competition experience, or prior exposure to financial trading systems, are especially valued. What's on Offer This role offers the chance to work on high‑impact, mission‑critical trading infrastructure with direct influence on live trading outcomes. Engineers benefit from competitive compensation, performance bonuses, and a technically driven environment that encourages continuous learning, innovation, and ownership. The successful candidate will work closely with top‑tier researchers and engineers, gain exposure to complex trading systems, and contribute to cutting‑edge performance optimization across hardware and software layers. Contact Lydia Chen (Lic No: R22108104 / EA no: 18C9065) Quote job ref JN-012026-6924077 Phone number +65 6416 9829",0.286836383814269
"Sales Engineer - Process Analytics (Perm, 4k++) #HFT","KEY RESPONSIBILITIES * Develop and increase new customer accounts for process analytics division. * Follow up of leads for conversion into sales opportunities for products and point of sales services. * Respond efficiently to customers' technical enquiries. * Conduct onsite visit/online meeting with customers to understand their requirement. * Use of CRM (SAP) for commercial quotation generation. * Prepare and deliver technical presentations explaining products or services to customers and prospects. * Fulfillment of sales and visits targets. * Roll out marketing campaigns with support of marketing team. REQUIREMENTS * Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Chemical), Engineering (Environmental), Engineering (Material Science), Engineering (Environmental, Water Treatment) or equivalent. * 0 - 2 Year(s) of working experience in the related field * Preferably Entry Level specialized in Sales - Engineering/Technical or equivalent. For interested candidates, please submit your latest resume to jacquelinefong@recruitexpress.com.sg Jacqueline Fong Hsin Ting (R21103226) Recruit Express Pte Ltd Company Reg. No. 199601303W EA License Number: 99C4599",0.2868078179144661
Research Engineer I (Psychology/Behavioural Sciences/Statistics/Computer Science),"The Alibaba-NTU Global e-Sustainability CorpLab (ANGEL) represents a key collaboration between Alibaba Group and Nanyang Technological University (NTU). Supported by the Singapore RIE2025 Fund, ANGEL creates and deploys impactful green digital technologies for global sustainability. ANGEL’s mission aligns seamlessly with Singapore’s national objectives, such as the Singapore Green Plan 2030 and the Singapore Smart Nation Initiative. ANGEL’s work in developing sustainable and equitable digital solutions and promoting a sustainable and green lifestyle will contribute to a smaller carbon footprint. Its holistic approach will help to secure a brighter, more sustainable future for humanity. The key job purpose is to conduct research to understand people’s perception, decision and action in choosing transportation modes for sustainable travel behaviours and its economic impact to reduce carbon footprint. Key Responsibilities: Take charge of research & developments on project in sustainability living Behavioural experiments/recordings, data collection and analysis of people’s decision and action Reports, posters, conference papers and manuscripts preparations Communicating with the research team and liaising with the collaborators of the project Job Requirements: Bachelor's degree in Psychology, Behavioural Sciences, Statistics, Computer Science, or equivalent fields Prior research experience in experimental designs, surveys, and behavioural studies Abilities in statistical analysis and modelling and programming, good at Matlab, Python, R, or SPSS, etc We regret that only shortlisted candidates will be notified.",0.28678300762758974
Senior Manager (GTOS) / Technical Lead,"PURPOSE: As a member of the GTOS team, you will play a key role in supporting and enhancing PSA’s GlobalTerminal Operating System (GTOS) and its related platforms. Your responsibilities will include managing the product line lifecycle by leading a team of developers to efficiently design, development and enhancement of TOSenhancements to ensure they are aligned with evolving operational processes and requirements. RESPONSIBILITIES: The role will primarily support enhancements within the Yard Planning domain, contributing to ongoing system uplift initiatives. Key responsibilities include: Supporting improvements to yard planning capabilities to enhance usability, visibility, and planning capabilities, with the objective of improving overall yard space efficiency. Facilitating alignment and integration with yard optimisation and assignment functionalities. Engaging stakeholders to gather requirements, support the definition of functional specifications, and review system design from a business and operational perspective. Working closely with delivery teams and external partners to support solution development and participate in system validation and acceptance activities. Acting as a subject matter resource to provide domain, functional, and architectural input to internal teams and vendors where required. SKILLS, KNOWLEDGE & COMPETENCIES Professional Background: More than 10 years of working experience as an IT professional, with experience preferred in application architecture and solution design frameworks, and prior experience or working knowledge of TOS and its related operational domains Experience in the practical application of platform products, application frameworks and design patterns to realize solution architecture Experience in working with cross-functional teams and leading offshore outsourced development and support. With business domain & needs analysis will be an advantage Technical Skills Experience in IT application frameworks, and deployment environments, including Application servers, clients, mobile and embedded platforms Resourceful in design frameworks and implementation (including code) Wide knowledge and hands on experience with the following Technologies is advantages REPORTING RELATIONSHIP Assistant Vice President (GTOS) Project Manager (for assigned application projects)",0.28665937481531967
AI Delivery Lead,"JOB SUMMARY Background and Strategy Programme “Aspire” is a multi-year investment programme to transform Finance and Treasury functions to a global target model. This involves investment to replace the infrastructure, and move to a more centralised, standardised and automated business model. This will enable faster processing, easier and more frequent access to information, at lower levels of cost. Through the roll out of the strategic Aspire toolset most of the monthly Finance and Treasury processes are being standardised and centralised. This will give functions and businesses access to key financial metrics and KPIs in a more controlled and robust environment. Leveraging on the data that the sub-ledger and general ledger consume as well as other golden source data providers, this new AI delivery role will own and be accountable for end-to-end delivery of AI-powered advanced AI capabilities to enable business insights, commercial decision making and risk management. GCFO AI Delivery Lead is responsible for the following: •    Define and execute the end-to-end AI delivery roadmap as per the GCFO vision and strategy. •    Drive the functional design and delivery of the AI use cases ensuring the Aspire/GCFO first principles and data strategy is adhered. •    Drive the translation of GCFO business problems into well-defined AI use cases with measurable outcomes •    Ensure AI solutions are scalable, reusable and alignment to enterprise platforms and standards •    Manage end-to-end financials and costs, delivery governance and controls and all aspects of delivery management for AI book-of-work ensuring all quality delivery objectives are met. •    Run regular delivery huddles, governance and prepare for necessary refinement forums. •    Articulating, prioritizing and delivering key use cases for analytics. RESPONSIBILITIES Strategy •    Own and be accountable for end-to-end delivery of strategic data and analytical capabilities to enable business insights, commercial decision making and risk management. Business •    Be a fearless leader in driving the adoption and associated operational benefits of the strategic technology. •    Proactive in seeking regular assurance that the teams are performing to an acceptable risk and control standard. •    Act quickly and decisively when any risk and control weakness become apparent and ensure they are addressed within an appropriate timeframe and escalated through the relevant committees. •    Include all necessary internal, legal and regulatory controls through the development of Global Finance requirements. •    Balance business performance delivery and cost management constraints with risk and control matters to ensure that they do not materially threaten the Group’s ability to remain within risk appetite. Processes •    Collaborate and partner with Global Process Leaders as part of the Build & Maintain model •    Deliver the infrastructure and capabilities to enable target operating model and control framework •    Optimizing current business model and enabling business benefit materialization through straight-through processing People & Talent •    Lead through example and build the appropriate culture and values. Set appropriate tone and expectations from their team and work in collaboration with risk and control partners. •    Ensure the provision of ongoing training and development of people and ensure that holders of all critical functions are suitably skilled and qualified for their roles ensuring that they have effective supervision in place to mitigate any risks. •    Employ, engage, and retain high quality people, with succession planning for critical roles. •    Responsibility to review team structure/capacity plans. •    Set and monitor job descriptions and objectives for direct reports and provide feedback and rewards in line with their performance against those responsibilities and objectives. Risk Management •    Reinforce an effective and exemplary risk and control culture and further strengthen the control environment, ensure that specialist knowledge and skills are assigned to relevant needs. •    Act to minimize operational loss and audit failures and take proactive measures to respond to matters arising and identify and manage forward looking risks. •    Work with relevant teams to identify and mitigate identified operational risks in their areas. •    Through assignment of direct and indirect reports, establish and maintain an appropriate framework and procedures for monitoring, identifying, measuring, assessing, reporting and managing compliance, regulatory, financial crime, operational and reputational risks. Governance •    Embed the Group’s values and code of conduct in the Global Finance Technology teams to ensure adherence with the highest standards of ethics and compliance with relevant policies, processes and regulations among employees form part of the culture. •    Ensure compliance with all salient SCB governance frameworks where there are direct touchpoints with them or any subsequent downstream influence from the Global Finance Technology Team. Regulatory & Business Conduct •    Display exemplary conduct and live by the Group’s Values and Code of Conduct. •    Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct. •    Lead the GCFO team to achieve the outcomes set out in the Bank’s Conduct Principles •    Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters. Key Stakeholders •    GCFO COO Management & Leadership Team •    GCFO COO Business Process Owners and Leads •    Business Finance Leads •    Regional and Country Finance Leads •    T&O Finance and Functions •    GCFO Programme Management Office (PMO) Our Ideal Candidate •    Bachelor's degree in finance or related discipline •    Strong track record of delivery in transformation projects (preferably implementation of AI) •    10+ years of experience combined in Agile and traditional Project delivery methodologies. •    Strong understanding of Finance data products (GL, sub-ledger, reference data etc) •    Exposure to core Finance domains – FP&A, forecasting & planning, Cost, Treasury •    Ability to collaborate/challenge vendors & internal teams to deliver optimal, value-adding AI solutions •    Ability to work proactively, independently when necessary and displays strong initiative. •    Agile framework or PMP certifications •    Excellent communication and presentation skills •    Consistently high performer and excellent role model of the Banks core values •    High levels of energy and drive, willingness to work hard •    Pragmatic team player with attention to detail •    Hands on experience in delivering Advanced Analytics changes in Tier 1 Bank •    Experience in working in multicultural teams •    Excellent stakeholder management and communication skills •    Exposure to SAP AI ecosystem – framework, models & self-service tools •    Exposure to generative AI, NLP, forecasting, anomaly detection •    Exposure to API, knowledge-graph & AI agent driven modernization to reduce cost and time of end-to-end delivery & ops •    Understanding of AI limitations, risks and failure models •    Exposure to Responsible AI principles (bias, fairness, accountability) Role Specific Technical Competencies •    Data Science •    Security, Privacy & Responsible AI •    AI use case frame and feasibility assessment •    Data Quality, reconciliation and lineage •    Model risk management and auditability •    Agile delivery for AI & Analytics products •    SAP BI & Analytics visualisation tooling About Standard Chartered We're an international bank, nimble enough to act, big enough for impact. For more than 170 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents and we can't wait to see the talents you can bring us. Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we: • Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we do • Never settle , continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so well • Are better together , we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long term What we offer In line with our Fair Pay Charter , we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing. • Core bank funding for retirement savings, medical and life insurance , with flexible and voluntary benefits available in some locations. • Time-off including annual leave, parental/maternity (20 weeks), sabbatical (12 months maximum) and volunteering leave (3 days), along with minimum global standards for annual and public holiday, which is combined to 30 days minimum. • Flexible working options based around home and office locations, with flexible working patterns. • Proactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkits • A continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learning. • Being part of an inclusive and values driven organisation , one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential. Recruitment Assessments Some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process. Visit our careers website www.sc.com/careers",0.2866009029780271
Digital Solution Engineer (Valve),"About our client : Our client is in Automation & Technology, offering process control, industrial software, and digital solutions for industries like Energy, Chemicals, Life Sciences, Oil & Gas, and Marine. About the role : 1) Business Growth & Engagement Identify and develop new PRV monitoring opportunities, partnering with country sales teams to expand the customer base. Understand customer pain points and create value propositions addressing operational challenges. Build strong relationships with key stakeholders, guiding them through technical discussions and solution presentations. 2) Solution Delivery & Execution Develop in-depth product and application knowledge to conduct solution demonstrations and installations.Lead opportunities from initial engagement to delivery and commissioning, ensuring smooth execution via cross-functional collaboration. 3) Market Insights & Enablement Monitor market trends, competitor activities, and industry developments to maintain competitive solutions.Support sales with product training and implementation of business unit strategies.Track and report regional opportunities, challenges, and support needs to drive continuous improvement. About you: Degree in Engineering with at least 5 years of experience in the process control industry and instrumentation systems. Strong knowledge of measurement instrumentation and valve products; experience with pressure relief valves is an advantage. Excellent analytical and questioning skills with the ability to develop and implement strategies. Innovative and creative thinker with solid commercial/business understanding. Strong analytical mindset and problem-solving abilities. Excellent communication and interpersonal skills. Other: Work location: Jurong West Work hours: Monday to Friday *Please note that only shortlisted candidates will be contacted.* Employment Agency: Kingsforce Management Services Pte. Ltd. Employment Agency Licence No: 94C3545 EA Personnel: Kimberly Wong | EA Personnel Reg. No.: R1984508",0.2864230989534638
Operations Excellence Executive (Logistics),"Job Summary: Responsible for driving process improvement and operational efficiency within logistics operations. This role involves supporting new business setups, collaborating with HQ for process and automation design, and leading cost and performance improvement projects. Key Responsibilities: Develop and propose new operating models and cost structures. Lead site setup and ensure smooth operational readiness. Partner with HQ PI team for process and automation design improvements. Create SOPs and ensure operational compliance. Support new site stabilization and risk mitigation. Drive continuous improvement and cost efficiency initiatives. Requirements: Bachelor’s degree or higher. 3+ years of PI or operational improvement experience in warehousing or transport. Business-level English communication skills. Strong data analysis and reporting ability. Proficient in MS Excel and PowerPoint. Global logistics experience preferred. We regret only shortlisted candidates will be contacted. All applications will be handled confidentially. By submitting your application, you agree to the collection, use, retention, and disclosure of your personal information to prospective employers. Wecruit Pte Ltd EA License No. 20C0270",0.2862854705824661
